image_id,relative_path,source_dataset,source_group,sha256,final_label,review_state,review_notes,reviewer_id,review_timestamp,source_priority
img_00000014,images/img_00000014.png,01_kaggle_weapon,kaggle,9e72cf191b6539dc28f205176aa14bef73d2ff9ad7f9c79765c8147be68cb147,weapon,reviewed,,Lello,2026-04-22T08:46:50+00:00,4
img_00000015,images/img_00000015.jpeg,01_kaggle_weapon,kaggle,310dbe2c4a9befd295507d278c89803776713d46205fd64bae0e081d7cd18468,,pending,,,,4
img_00000016,images/img_00000016.jpeg,01_kaggle_weapon,kaggle,77023af700c6393981c82b34a69ca3f178c5499564dc4bf6cfba4277204763c5,weapon,reviewed,,Lello,2026-04-22T08:46:52+00:00,4
img_00000017,images/img_00000017.jpeg,01_kaggle_weapon,kaggle,0b97f29bca426884df391da30196fbea8e2375c3bff9ace1d53b0274e786e496,ood,reviewed,,Lello,2026-04-22T08:46:53+00:00,4
img_00000018,images/img_00000018.jpeg,01_kaggle_weapon,kaggle,d9c1cc380be72171d7b605c02dae1ae1fa1029401a57b63937518ce006552da9,,pending,,,,4
img_00000019,images/img_00000019.jpeg,01_kaggle_weapon,kaggle,1a503005e47839da42b2850f68520e50c3a540c4b5c7702c6cb5e7cafabadd2e,,pending,,,,4
img_00000020,images/img_00000020.jpeg,01_kaggle_weapon,kaggle,69f1b2e9a1945edacb78acbe7d33021cb549a42879cfde1ad73a9205d789c0c8,weapon,reviewed,,Lello,2026-04-22T08:46:56+00:00,4
img_00000021,images/img_00000021.jpeg,01_kaggle_weapon,kaggle,ea217b3d332d8d48bc38950100edc8edb71636d1099e4b063661cd5beaf33914,,pending,,,,4
img_00000022,images/img_00000022.jpeg,01_kaggle_weapon,kaggle,5401e0d351375c934eccb9eeb02db3b7bde60a34f785e9ab747a5bbc45dc5498,weapon,reviewed,,Lello,2026-04-22T08:46:57+00:00,4
img_00000023,images/img_00000023.jpeg,01_kaggle_weapon,kaggle,4632d9aeb70633cfaef57985847fcd9ce1b87a9e2ee5c08ac82d57efc6faf66b,weapon,reviewed,,Lello,2026-04-22T08:46:59+00:00,4
img_00000024,images/img_00000024.jpeg,01_kaggle_weapon,kaggle,9a3ca42b180a559fc1e360cfca8b800e550e23f44ffa8f1bc2526bf1652a0c9d,ood,reviewed,,Lello,2026-04-22T08:49:16+00:00,4
img_00000025,images/img_00000025.jpeg,01_kaggle_weapon,kaggle,cbed5705b306dc191b389af4ee5070a53ead30830b58b2bae6ab2e99b2fcb68f,,pending,,,,4
img_00000026,images/img_00000026.jpeg,01_kaggle_weapon,kaggle,6c488a40bcc4825e33731c4d5a4754ebc598661b4f0bfbb9cbdbb068276c4526,,pending,,,,4
img_00000027,images/img_00000027.jpeg,01_kaggle_weapon,kaggle,c7dcdcac6ab6fefc00a860a4307394d9d5ce77f36138fdd2a259ec707723b293,ood,reviewed,,Lello,2026-04-22T08:49:27+00:00,4
img_00000028,images/img_00000028.jpeg,01_kaggle_weapon,kaggle,8b248da929e16d136d6d378836109512af0a50c596f6c5295b98553a91459105,,pending,,,,4
img_00000029,images/img_00000029.jpeg,01_kaggle_weapon,kaggle,c114337677bf0aba53ccf48422f1ee164838b275052d293c62fda765170778d2,ood,reviewed,,Lello,2026-04-22T09:05:41+00:00,4
img_00000030,images/img_00000030.jpeg,01_kaggle_weapon,kaggle,0f9a3e16748188b72ca00f3d510cce2a2a77515ef77ba29e3987b9bb503ea2b9,,pending,,,,4
img_00000031,images/img_00000031.jpeg,01_kaggle_weapon,kaggle,329c9b874b82dbdbf1d42c01185cba8b44e103b97b02659f398f050401acd10c,weapon,reviewed,,Lello,2026-04-22T08:47:05+00:00,4
img_00000032,images/img_00000032.jpeg,01_kaggle_weapon,kaggle,2e2aa11f47e2f689766c0eb76d2b57040ea679921d03316cfa85a91e3ac5ebf0,,pending,,,,4
img_00000033,images/img_00000033.jpeg,01_kaggle_weapon,kaggle,91acb224ef0420d9bda7bc2423bb642f370f9bc85687db36fbf6d0214cc4f8e4,,pending,,,,4
img_00000034,images/img_00000034.jpeg,01_kaggle_weapon,kaggle,200dfb689a4e096f71667d40bbdf8b993135f84b0027d9df6ed6bfde94a0fc2d,,pending,,,,4
img_00000035,images/img_00000035.jpeg,01_kaggle_weapon,kaggle,c27d63aa78099bf560602fd5b19a605bb34737bad5158588891ed60d9e258be2,weapon,reviewed,,Lello,2026-04-22T08:49:30+00:00,4
img_00000036,images/img_00000036.jpeg,01_kaggle_weapon,kaggle,422f52323ab81753fc561267158e2c4f71f74d5ca214927d33e82fc8aec4f9fb,,pending,,,,4
img_00000037,images/img_00000037.jpeg,01_kaggle_weapon,kaggle,29656949e96a839d4a7292ebbab646b36d974ed1f4fbc8e9a1d096214f2354d3,weapon,reviewed,,Lello,2026-04-22T09:05:46+00:00,4
img_00000038,images/img_00000038.jpeg,01_kaggle_weapon,kaggle,25ba0532f6cfb5cbc6224d6b20d7db6ba2954e751deb9c5b3cdb8850b2311ad8,,pending,,,,4
img_00000039,images/img_00000039.jpeg,01_kaggle_weapon,kaggle,ad5a42fc7f4249fd01949903839ef7a5b288870f978fe67b705da4493e1026db,weapon,reviewed,,Lello,2026-04-22T08:49:33+00:00,4
img_00000040,images/img_00000040.jpeg,01_kaggle_weapon,kaggle,4c499ed0a64deea84293bd42fadcaff9ee980764113827b745250f0932928316,weapon,reviewed,,Lello,2026-04-22T08:49:38+00:00,4
img_00000041,images/img_00000041.jpeg,01_kaggle_weapon,kaggle,83dbd88e9717ef1c800b2c67aa506fbf07a587f2e76d07f71c3cc81168714190,weapon,reviewed,,Lello,2026-04-22T08:49:37+00:00,4
img_00000042,images/img_00000042.jpeg,01_kaggle_weapon,kaggle,81a63895319f9599680c8dc3f5e98dd15b292126893123abac48e6b2df7673fd,weapon,reviewed,,Lello,2026-04-22T08:49:39+00:00,4
img_00000043,images/img_00000043.jpeg,01_kaggle_weapon,kaggle,4f42fd99271d8ab3ee1e1185f02a28d9cb90e6402bdea65fb94b84eff15873a5,,pending,,,,4
img_00000044,images/img_00000044.jpeg,01_kaggle_weapon,kaggle,1ee955e9abb3442b27430a0f9853938280a08eb2c894e8bbd5da0f2cb454b50e,weapon,reviewed,,Lello,2026-04-22T08:49:41+00:00,4
img_00000045,images/img_00000045.jpeg,01_kaggle_weapon,kaggle,2fb025a217de8ccbe504cce990fccec5d020929c4c515c7cd0b188b107c0577a,,pending,,,,4
img_00000046,images/img_00000046.jpeg,01_kaggle_weapon,kaggle,b688cfe79be264ce6347e6fa54b87bef7bf1fb83acaffb233e66eeb06390010a,,pending,,,,4
img_00000047,images/img_00000047.png,01_kaggle_weapon,kaggle,019f593c860ddba186aa3597f05740059ebe3503a44fd9fe254487ddc3c002f7,ood,reviewed,,Lello,2026-04-22T09:05:51+00:00,4
img_00000048,images/img_00000048.jpeg,01_kaggle_weapon,kaggle,ac2e4bf94891aed812cc19a7a509fdca140edb7b2213be6e55714be1169df87f,,pending,,,,4
img_00000049,images/img_00000049.png,01_kaggle_weapon,kaggle,cfdd210f4c7cbaf950a906cec6e5f373cc3ee41525b98c36c91f8f27d849b218,,pending,,,,4
img_00000050,images/img_00000050.jpeg,01_kaggle_weapon,kaggle,cb5dc81b97e32fd9b18c6af4a1f8e3e9e8f553dfa16a752df0f5d5597b320010,,pending,,,,4
img_00000051,images/img_00000051.jpeg,01_kaggle_weapon,kaggle,7ec98855dd0534faf544012fdd44a1da79c9d1a5af097d91b847c502ae456a1a,,pending,,,,4
img_00000052,images/img_00000052.jpeg,01_kaggle_weapon,kaggle,db0f76420a05f9c1869d590230d41cd04eec976a0890cc612374f956b0ef91e5,ood,reviewed,,Lello,2026-04-22T09:05:55+00:00,4
img_00000053,images/img_00000053.jpeg,01_kaggle_weapon,kaggle,96a9aeb36e7999a906724b1c202b5704d5eb1b4e58154547e50dacb26cdcb579,,pending,,,,4
img_00000054,images/img_00000054.jpeg,01_kaggle_weapon,kaggle,d1a0e0efd878d54e141d8a254728e7c04d09f11325aac0e6798c2d63bf98b29b,,pending,,,,4
img_00000055,images/img_00000055.jpeg,01_kaggle_weapon,kaggle,3b168cfcf09e60df60e6c781dec2930869c60a21dcf6cc6391fd2e68318a559f,,pending,,,,4
img_00000056,images/img_00000056.jpeg,01_kaggle_weapon,kaggle,fd835a21532d3817e63c1f13582b026d9c9fc5a798fcd9cc87d4bdc805cfabf4,,pending,,,,4
img_00000057,images/img_00000057.jpeg,01_kaggle_weapon,kaggle,39c14c74a7fbcc4740eb5a9a4af83f2a0a1b06ff6ba75078b5faf169cd2919f6,ood,reviewed,,Lello,2026-04-22T09:05:56+00:00,4
img_00000058,images/img_00000058.jpeg,01_kaggle_weapon,kaggle,b07df09db3929bc861013fe44bfacac293c491144a417b1f94b78dea110f31df,,pending,,,,4
img_00000059,images/img_00000059.jpeg,01_kaggle_weapon,kaggle,2f8bf516982a01ffa34004065050fd67ccffdb05b457a10a32a381f6a8c788ce,,pending,,,,4
img_00000060,images/img_00000060.jpeg,01_kaggle_weapon,kaggle,93b54eeb0b165abd0c93e28afb74ffd35fd698b50ce01a36279ddd2f7fc52cf2,,pending,,,,4
img_00000061,images/img_00000061.jpeg,01_kaggle_weapon,kaggle,f3dd81e40dbc326e739d3713c8441a722411550909c045b845d4af92c2511261,ood,reviewed,,Lello,2026-04-22T09:06:03+00:00,4
img_00000062,images/img_00000062.jpeg,01_kaggle_weapon,kaggle,6248f185d7111da063c28df317a739852f2e21415a740e8896f3af0b0461430b,,pending,,,,4
img_00000063,images/img_00000063.jpeg,01_kaggle_weapon,kaggle,c6d15f9b593e6f1eef2b8e670e10f9bf5046a139d1d413e96f7d3ff1a440348c,ood,reviewed,,Lello,2026-04-22T09:06:02+00:00,4
img_00000064,images/img_00000064.png,01_kaggle_weapon,kaggle,577347090648ab4dae4fca94cdbbfae820ebc26066e5158df15fa0dd44f49a4a,,pending,,,,4
img_00000065,images/img_00000065.jpeg,01_kaggle_weapon,kaggle,5c4f317adaaf6d6e6378703135ecb3e73dcd9ceff693524c573151938c3c1dfd,,pending,,,,4
img_00000066,images/img_00000066.jpeg,01_kaggle_weapon,kaggle,e60a12774cf5ee637aedcd6235e2d5a6ff1ba29e7b4bb241f12b7532ef8218f9,,pending,,,,4
img_00000067,images/img_00000067.jpeg,01_kaggle_weapon,kaggle,341672abaeb985b5233c8761d820df11514b39a1bff01c8d673d23796dc71f2d,,pending,,,,4
img_00000068,images/img_00000068.png,01_kaggle_weapon,kaggle,834ff83862a8f0f6a3c8f919786afc1205fc52aff2238dbc0e04231cd31fa56c,ood,reviewed,,Lello,2026-04-22T09:06:06+00:00,4
img_00000069,images/img_00000069.jpeg,01_kaggle_weapon,kaggle,23bf97c0daf6aff387ef8921b8d33f7f8e4bad1ab91db10d0c29ce0df744c129,,pending,,,,4
img_00000070,images/img_00000070.jpeg,01_kaggle_weapon,kaggle,e609d976383af2a1012847993401a3e3ffca38a88b56cc7c5ca16945a71c52e2,ood,reviewed,,Lello,2026-04-22T08:49:59+00:00,4
img_00000071,images/img_00000071.jpeg,01_kaggle_weapon,kaggle,0dc3ebda6d677836970cc55f85d9f63ccb857ecf00523fd027d04a1dbe7cb383,,pending,,,,4
img_00000072,images/img_00000072.jpeg,01_kaggle_weapon,kaggle,380b4d4bb47b3caf157f24370631436107787872578f0ab45e731e6a2c5afc44,,pending,,,,4
img_00000073,images/img_00000073.jpeg,01_kaggle_weapon,kaggle,3ae6cf68bd62be609171995fbfa91311cc9c74322abf070d683edc4dc948632b,,pending,,,,4
img_00000074,images/img_00000074.jpeg,01_kaggle_weapon,kaggle,237373304431f9f8c12348dc07806aa996b6400186cb1913472a68110cffd7bd,,pending,,,,4
img_00000075,images/img_00000075.jpeg,01_kaggle_weapon,kaggle,6ebe0ff4f6b3db9f4e83842229ea257aaaaa14a63c55b42b8ceab754dd5618db,ood,reviewed,,Lello,2026-04-22T08:49:57+00:00,4
img_00000076,images/img_00000076.jpeg,01_kaggle_weapon,kaggle,ffb3c9e95c53256f70cf77f0a29dea21107d120a530b5096b6435ae593871172,,pending,,,,4
img_00000077,images/img_00000077.jpeg,01_kaggle_weapon,kaggle,38d98752250d7007352f85158f46a9301102a16c9fd20fc816bd532b0f9d838c,,pending,,,,4
img_00000078,images/img_00000078.jpeg,01_kaggle_weapon,kaggle,ef906c1033bb3459b4a74697126b39e85942d9d7e2c4805da81000a4e619ac39,,pending,,,,4
img_00000079,images/img_00000079.jpeg,01_kaggle_weapon,kaggle,66e255f1a7e3796779c5201679644cdb34712f15445d13580dca4114355d94d6,ood,reviewed,,Lello,2026-04-22T08:50:03+00:00,4
img_00000080,images/img_00000080.jpeg,01_kaggle_weapon,kaggle,3771c51afc184b3e54e43c905a2f520a748bf59e8ab5c9b6935dbd04adb109e9,,pending,,,,4
img_00000081,images/img_00000081.jpeg,01_kaggle_weapon,kaggle,0a606d1b1319e1e4119f1dcd393136173cb8de87320d7742aedbcf9d4d780996,,pending,,,,4
img_00000082,images/img_00000082.jpeg,01_kaggle_weapon,kaggle,994ee45044fe2be61064384ccc1d54d4c90c077fee47b77a4a912351aae93b55,,pending,,,,4
img_00000083,images/img_00000083.jpeg,01_kaggle_weapon,kaggle,db7c734ec54a88642f6ba5a07fac91d2cedefab1bd15a24ce6dd40e6c94da1ec,,pending,,,,4
img_00000084,images/img_00000084.jpeg,01_kaggle_weapon,kaggle,b8f31f902de0aae97d07dcf24ba4a29a2a3cce4206bbe43bdbe48b2ce9cc4fb0,,pending,,,,4
img_00000085,images/img_00000085.png,01_kaggle_weapon,kaggle,4004f5bc07c563eeeb8db3a6a41df72f909ca69e3114e51e18aac4f9b4d6317c,,pending,,,,4
img_00000086,images/img_00000086.jpeg,01_kaggle_weapon,kaggle,b03d4f21ab260af84759e8c595113cdb08cb6753c23f0887ec7a1df9f695e888,,pending,,,,4
img_00000087,images/img_00000087.jpeg,01_kaggle_weapon,kaggle,1bdb103866019aab28251fadab0b77b6a978d4c8e6a35eb468742d3cda496619,,pending,,,,4
img_00000088,images/img_00000088.jpeg,01_kaggle_weapon,kaggle,2f51d42fa38d1902f89750175eb96d7fabfac7ff64aac3ecc37634029287149a,,pending,,,,4
img_00000089,images/img_00000089.jpeg,01_kaggle_weapon,kaggle,3d9f0d03c2fac6475a5582e3f40e72ff7d27f9ae840b320859a83237d3b4d9df,,pending,,,,4
img_00000090,images/img_00000090.jpeg,01_kaggle_weapon,kaggle,c20c69e5f7f6fc323d3419a2c0e25d135f370da35b8c23132fcb7c4d3df42496,,pending,,,,4
img_00000091,images/img_00000091.jpeg,01_kaggle_weapon,kaggle,7128ded3cf52c0290661b3a9deec49ec073611551dd6b00798882634ea9a8ea2,,pending,,,,4
img_00000092,images/img_00000092.jpeg,01_kaggle_weapon,kaggle,eda1e9cca6285abed595860023d125bd37aa9155ecc751ccabde39df1bcb3138,,pending,,,,4
img_00000093,images/img_00000093.jpeg,01_kaggle_weapon,kaggle,702f5934da06704afeccf1c519fe92e4161f607948a61c725e8ab8aee4642c13,,pending,,,,4
img_00000094,images/img_00000094.jpeg,01_kaggle_weapon,kaggle,51c4a6b6c277071ffa19db4d3eedddbe14d357c0bb1d8d322f625ef8ea7a9c3b,,pending,,,,4
img_00000095,images/img_00000095.jpeg,01_kaggle_weapon,kaggle,2d2cbc6f5e885258ed682d98338fbf616644c613a23b88a4ec1d438994b4ce5a,,pending,,,,4
img_00000096,images/img_00000096.jpeg,01_kaggle_weapon,kaggle,4c2abc93b53088035fa99fb345fed3d6165141adc4afa83dc873c8488a62b3dd,,pending,,,,4
img_00000097,images/img_00000097.png,01_kaggle_weapon,kaggle,8e35d4763b9e4c391a8b7ed266907ba5e5d1fcd782436e583c2a5d47230a3992,,pending,,,,4
img_00000098,images/img_00000098.jpeg,01_kaggle_weapon,kaggle,4a2f4e2ba2d55146c400f8786894f58b96e3636f297008cf51e4bcf7ed683603,,pending,,,,4
img_00000099,images/img_00000099.jpeg,01_kaggle_weapon,kaggle,cfd4d34e94aa1d9edada772fd0970125fa2a54aa545dfafbe05efbb95e03777b,,pending,,,,4
img_00000100,images/img_00000100.jpeg,01_kaggle_weapon,kaggle,844c65a2daaa4b73f007e6a3f53270653da2cdf9439a6e8f10d5bbd5ba9bea10,,pending,,,,4
img_00000101,images/img_00000101.jpeg,01_kaggle_weapon,kaggle,3c5bfbfd62f8f2b02d111d551a6b706f62b64e9137df61d76ce32427e5580385,,pending,,,,4
img_00000102,images/img_00000102.jpeg,01_kaggle_weapon,kaggle,ab806e9d781cedf858858f58f8baa4a1bfcbd1f60c635967d795d5a3326139b1,ood,reviewed,,Lello,2026-04-22T09:06:19+00:00,4
img_00000103,images/img_00000103.jpeg,01_kaggle_weapon,kaggle,51ca787f170a1018e75254cfb38e53aedea787bd57851078602ba64039c50336,,pending,,,,4
img_00000104,images/img_00000104.jpeg,01_kaggle_weapon,kaggle,de4536567c02fc44613e270b5d64ff30d1364bb0b26a718a148ad62efa293fbe,,pending,,,,4
img_00000105,images/img_00000105.png,01_kaggle_weapon,kaggle,50f0ae1795d52aa0b950b318bc1b98e226642ce348fc553ef8f8c87c00d73658,,pending,,,,4
img_00000106,images/img_00000106.jpeg,01_kaggle_weapon,kaggle,d96b3263d330e1e9e4e36c00e7da64eb055d13acdd9cdfb8063369ffab57a505,,pending,,,,4
img_00000107,images/img_00000107.jpeg,01_kaggle_weapon,kaggle,c695a8ca65a171fc22f75dd43437e1f8913a6e273b5b5e7aef3632aa035f8000,,pending,,,,4
img_00000108,images/img_00000108.jpeg,01_kaggle_weapon,kaggle,8c8b1a6a1229aaf0227b434ef85c3369021fbc7968af42e24006f92dd08b126d,,pending,,,,4
img_00000109,images/img_00000109.jpeg,01_kaggle_weapon,kaggle,f4ed7464a1dde06d5820fec18d3bc13d42e796444caadb80deb5a6edd1677925,,pending,,,,4
img_00000110,images/img_00000110.jpeg,01_kaggle_weapon,kaggle,72b84bee411732671c6ceea114d917d4f61e65344b13e7a952d1263d91ede7d7,,pending,,,,4
img_00000111,images/img_00000111.jpeg,01_kaggle_weapon,kaggle,281d327c9765b8cf74004d9be712d38698453b79a0fa70006208f1ea72373033,,pending,,,,4
img_00000112,images/img_00000112.png,01_kaggle_weapon,kaggle,70a6cfe01b8400acf1f66abbd36f05390f68c747064a0e6eeb53075da4ea1a7a,,pending,,,,4
img_00000113,images/img_00000113.jpeg,01_kaggle_weapon,kaggle,1da588e2b855c6bf15b66b1c093446702c9dd4a9465edee0555c91beee38cb47,,pending,,,,4
img_00000114,images/img_00000114.jpeg,01_kaggle_weapon,kaggle,5740f7a2ceef3897c4bfd27a41202d085e4cf24508ff4dba99283ad116884d1e,,pending,,,,4
img_00000115,images/img_00000115.jpeg,01_kaggle_weapon,kaggle,0b4953b1b03f5a87768742f3010ce5084e039b377de6aa01fc70c5399d3fe72d,,pending,,,,4
img_00000116,images/img_00000116.jpeg,01_kaggle_weapon,kaggle,3dc06eeebe309fcc448a772ce9edfb653ee5db743040f878946dbc329bffd542,,pending,,,,4
img_00000117,images/img_00000117.jpeg,01_kaggle_weapon,kaggle,737c6a61f2c61a29b1d5f4f99026c69e849ff67e0034d0292485fefd33c10f58,,pending,,,,4
img_00000118,images/img_00000118.jpeg,01_kaggle_weapon,kaggle,aa94579614253fed0819a55a27371810d1db1efd3e688d94a81c18280e9e6023,,pending,,,,4
img_00000119,images/img_00000119.jpeg,01_kaggle_weapon,kaggle,e21f29d7300fea54c7e34c77647e0a2c0ea519f5ceeb79e3a251027a0502573a,,pending,,,,4
img_00000120,images/img_00000120.png,01_kaggle_weapon,kaggle,048ff65e4455e505e0bd99c77df286e6829b770e43450b28f62b5e806844284a,,pending,,,,4
img_00000121,images/img_00000121.jpeg,01_kaggle_weapon,kaggle,9432e416cbc4976872f1438667c3e2bbfda86dda6849627988b1e67b5aa2b22a,,pending,,,,4
img_00000122,images/img_00000122.jpeg,01_kaggle_weapon,kaggle,434c27c37e2f2f72a2ba91fd2f3ec9418b529da647b6c6614d3ab27030e9c054,,pending,,,,4
img_00000123,images/img_00000123.jpeg,01_kaggle_weapon,kaggle,7c9fab78f3f7e080860a1d0a52cdb3590defb7e0837bd03bfc2dd9e45ec9bdbc,,pending,,,,4
img_00000124,images/img_00000124.jpeg,01_kaggle_weapon,kaggle,3ca078ac63e254dd141032039249281701d7d19586d443fe5c6ed76067683389,,pending,,,,4
img_00000125,images/img_00000125.jpeg,01_kaggle_weapon,kaggle,9638d90292eb092489fcb52a31f7391b602a4878ad2a0878a993d0e353e37931,weapon,reviewed,,Lello,2026-04-22T08:50:40+00:00,4
img_00000126,images/img_00000126.jpeg,01_kaggle_weapon,kaggle,fe973ca118e8e33758a29d64cb0d2e46356feca802b397b36d3a19c133fc495f,weapon,reviewed,,Lello,2026-04-22T08:50:41+00:00,4
img_00000127,images/img_00000127.jpeg,01_kaggle_weapon,kaggle,63a005592372def7414adc83bae1de11ac530fabf8be9e9d3b9b2b7dc1351306,weapon,reviewed,,Lello,2026-04-22T08:50:43+00:00,4
img_00000128,images/img_00000128.png,01_kaggle_weapon,kaggle,f021bcb3e39fdedbd2212ba38b68d7b36f38a88e5f7555e86ec2a2a49ad20084,weapon,reviewed,,Lello,2026-04-22T08:50:44+00:00,4
img_00000129,images/img_00000129.jpeg,01_kaggle_weapon,kaggle,6912da70b94387fc65665d272daf2a12272c3dbd2045a3994ee18686bc046879,weapon,reviewed,,Lello,2026-04-22T08:50:46+00:00,4
img_00000130,images/img_00000130.jpeg,01_kaggle_weapon,kaggle,0db44874ae62c532c231ba1d82b8117d2701561b824facc3d310fbf657e18bb3,weapon,reviewed,,Lello,2026-04-22T08:50:49+00:00,4
img_00000131,images/img_00000131.jpeg,01_kaggle_weapon,kaggle,fd099285453b789e059e6a26def826b5ee0acda60e621d6dbad985e54e61a098,weapon,reviewed,,Lello,2026-04-22T08:50:51+00:00,4
img_00000132,images/img_00000132.jpeg,01_kaggle_weapon,kaggle,84105c4775264d85305fe251b87407f4349a9586fa87bb1d72b1075bc0717314,weapon,reviewed,,Lello,2026-04-22T08:50:54+00:00,4
img_00000133,images/img_00000133.jpeg,01_kaggle_weapon,kaggle,e4320d322b310c716d2886b88ad19ef2783b95ab996b046b9e6afae72b931620,weapon,reviewed,,Lello,2026-04-22T08:50:56+00:00,4
img_00000134,images/img_00000134.jpeg,01_kaggle_weapon,kaggle,e609aee0aafbdb3af75cbda5fd32b06fa7c75189b26f57120d9d7a3f10dc8fc5,weapon,reviewed,,Lello,2026-04-22T08:50:57+00:00,4
img_00000135,images/img_00000135.jpeg,01_kaggle_weapon,kaggle,ad459a143250dbebfe9d2be907db3938b9a90c9cb869750b3ef85fdbd642fb7b,weapon,reviewed,,Lello,2026-04-22T08:50:59+00:00,4
img_00000136,images/img_00000136.jpeg,01_kaggle_weapon,kaggle,6935212f247479338ab542412da10d41196b6e5e1f3d2636338f3b1071e8cedf,weapon,reviewed,,Lello,2026-04-22T08:51:02+00:00,4
img_00000137,images/img_00000137.jpeg,01_kaggle_weapon,kaggle,a067e1901e7313cd6da70b97b1b62e8b07525d7855e11bf106e50e412d81ae08,weapon,reviewed,,Lello,2026-04-22T08:51:04+00:00,4
img_00000138,images/img_00000138.jpeg,01_kaggle_weapon,kaggle,5fbf5041006905c153d52f7fa8bad0438930867fa221ab1c61e086f86cdd20f9,weapon,reviewed,,Lello,2026-04-22T08:51:06+00:00,4
img_00000139,images/img_00000139.jpeg,01_kaggle_weapon,kaggle,33c069e03fdcecc4628be28b3317b0da9aafbf010980633a8489781741809c52,weapon,reviewed,,Lello,2026-04-22T08:51:08+00:00,4
img_00000140,images/img_00000140.jpeg,01_kaggle_weapon,kaggle,e796508f9ec7e62996c4e292d9a3effaf51f50fe735e6b3c6352da00e306131f,,pending,,,,4
img_00000141,images/img_00000141.png,01_kaggle_weapon,kaggle,85ef98c9a91829adf033e7627ecc3b896abd218cfd4d37a01bf53819d8ffae04,weapon,reviewed,,Lello,2026-04-22T08:51:11+00:00,4
img_00000142,images/img_00000142.jpeg,01_kaggle_weapon,kaggle,94de9b5b16a79843641571a3ef8e14836b5fa2d2ee21657fcff3c2cbddfc901c,weapon,reviewed,,Lello,2026-04-22T08:51:12+00:00,4
img_00000143,images/img_00000143.jpeg,01_kaggle_weapon,kaggle,165a322d3865296d214562a6a3425ac873b843c1aa7b6e7764aa08678ac6b862,weapon,reviewed,,Lello,2026-04-22T08:51:14+00:00,4
img_00000144,images/img_00000144.jpeg,01_kaggle_weapon,kaggle,3791ef269518187993b2487000d4edbfe1a1746568d3ba1f813a955b4c95fb18,weapon,reviewed,,Lello,2026-04-22T08:51:15+00:00,4
img_00000145,images/img_00000145.jpeg,01_kaggle_weapon,kaggle,c82e8dc9fd181021c6438dc38f2bca814dfe0dfd16a0e367adf64931fedb91ff,weapon,reviewed,,Lello,2026-04-22T08:51:17+00:00,4
