image_id,relative_path,source_dataset,source_group,sha256,final_label,review_state,review_notes,reviewer_id,review_timestamp,source_priority
img_00000196,images/img_00000196.jpeg,01_kaggle_weapon,kaggle,b66a7a5c6573015e31c17ea563867d5d043e7dd58449017dfa2a94a7d3e88cf8,ood,reviewed,,Lello,2026-04-22T09:00:06+00:00,4
img_00000197,images/img_00000197.jpeg,01_kaggle_weapon,kaggle,e5ece63eef6c7e39b3e954bed025af44a580b997a799b4a361215c3b7c6b5190,ood,reviewed,,Lello,2026-04-22T09:00:09+00:00,4
img_00000198,images/img_00000198.jpeg,01_kaggle_weapon,kaggle,225eb52ff5bd0c7626ae8c358959bda40536198440d96275d98138953cb2e4fd,ood,reviewed,,Lello,2026-04-22T09:00:11+00:00,4
img_00000199,images/img_00000199.jpeg,01_kaggle_weapon,kaggle,ca58da7394b524f7bf9fb07bd53ebed2f23891a638ad81c3aad1940ef74c8fa7,ood,reviewed,,Lello,2026-04-22T09:00:12+00:00,4
img_00000200,images/img_00000200.jpeg,01_kaggle_weapon,kaggle,8418f4b35779db84a93999cc458ff47075a0a825145ae068772c3881a856b7e5,ood,reviewed,,Lello,2026-04-22T09:00:14+00:00,4
img_00000201,images/img_00000201.png,01_kaggle_weapon,kaggle,d1c3d374d0ab2df93c2439474c64d0ab9de1a5af3cbddbb49ef0186a655271fc,ood,reviewed,,Lello,2026-04-22T09:00:15+00:00,4
img_00000202,images/img_00000202.jpeg,01_kaggle_weapon,kaggle,62b0a61e559fb4bf83c315e038e427259b9a1dab0f6ee6190510839002673d75,ood,reviewed,,Lello,2026-04-22T09:00:17+00:00,4
img_00000203,images/img_00000203.jpeg,01_kaggle_weapon,kaggle,4b4c4a57e8a88e8394f65c54abea50e7b8d7e0a6b1fd83caa5f4d85f59ee9814,ood,reviewed,,Lello,2026-04-22T09:00:18+00:00,4
img_00000204,images/img_00000204.jpeg,01_kaggle_weapon,kaggle,c92003e1235af876c8ef182e52db34b39ce73b2cbae2934ae9fa71b34e0ac780,ood,reviewed,,Lello,2026-04-22T09:00:20+00:00,4
img_00000205,images/img_00000205.jpeg,01_kaggle_weapon,kaggle,d355e565c56dad0a588fc795e446b024fcb0d8e06f5f3c70f917fe059d077ee9,ood,reviewed,,Lello,2026-04-22T09:00:21+00:00,4
img_00000206,images/img_00000206.jpeg,01_kaggle_weapon,kaggle,b3d1f5592b901f30b28018f7f2a99792a219fd6e85a8d00ff678e0c037dd941f,ood,reviewed,,Lello,2026-04-22T09:00:22+00:00,4
img_00000207,images/img_00000207.jpeg,01_kaggle_weapon,kaggle,d3d7a7250cc7f530699155e505456809dcdd438c30324ed1ae4385d8fbc053e0,ood,reviewed,,Lello,2026-04-22T09:00:24+00:00,4
img_00000208,images/img_00000208.jpeg,01_kaggle_weapon,kaggle,40eec9a45fbca2081695e75aee6a05752debd9c812d07073e1e03c42ccf4e4af,ood,reviewed,,Lello,2026-04-22T09:00:25+00:00,4
img_00000209,images/img_00000209.jpeg,01_kaggle_weapon,kaggle,a1573507e7e4d911ad2c67e67ef2ad31095d236e33e3a835809c365e8b732e5b,ood,reviewed,,Lello,2026-04-22T09:00:26+00:00,4
img_00000210,images/img_00000210.jpeg,01_kaggle_weapon,kaggle,045986ce89901659615531315c97f38b9abceed1ff2e8480c4149243fd122a55,ood,reviewed,,Lello,2026-04-22T09:00:28+00:00,4
img_00000211,images/img_00000211.jpeg,01_kaggle_weapon,kaggle,8c1595a0cad09b7863b865fdc61a0eb0217c28a546fe8aa1064115787e8a85df,ood,reviewed,,Lello,2026-04-22T09:00:29+00:00,4
img_00000212,images/img_00000212.jpeg,01_kaggle_weapon,kaggle,ec669072ad27bfb19ed75e32d69ddca4937225c3bca57e268b6317d35dbf27d8,ood,reviewed,,Lello,2026-04-22T09:00:30+00:00,4
img_00000213,images/img_00000213.jpeg,01_kaggle_weapon,kaggle,37a2e0fb09720dd45291ebd39e22afa20195f77a1ba62bcaaf74b0a37708d752,ood,reviewed,,Lello,2026-04-22T09:00:31+00:00,4
img_00000214,images/img_00000214.jpeg,01_kaggle_weapon,kaggle,6f24751253a8aa3ffa536a921d05c1f66e64e41e77492a8f8cae363d94faa136,ood,reviewed,,Lello,2026-04-22T09:00:33+00:00,4
img_00000215,images/img_00000215.jpeg,01_kaggle_weapon,kaggle,8dfc32000fda5a9505874fd605b5572acd9ba6dced62154188aa514e5c066c65,ood,reviewed,,Lello,2026-04-22T09:00:34+00:00,4
img_00000216,images/img_00000216.png,01_kaggle_weapon,kaggle,e1292f6200b8a8284ec8199b0f363e520b4ec15152f592196981a753386c1367,ood,reviewed,,Lello,2026-04-22T09:00:35+00:00,4
img_00000217,images/img_00000217.jpeg,01_kaggle_weapon,kaggle,f2315109f9cdcd1e499e74e02f573ae2070af1c31471a141b75044da67cd322e,ood,reviewed,,Lello,2026-04-22T09:00:37+00:00,4
img_00000001,images/img_00000001.jpg,01_kaggle_weapon,kaggle,a9df9263d583d137f19ed1578dd0906d19b44a107d8046794fef3a9ad9389a99,weapon,reviewed,,Lello,2026-04-22T08:46:22+00:00,4
img_00000002,images/img_00000002.jpg,01_kaggle_weapon,kaggle,7a7d8e2da32ca3cd887666524285720c66283cc691b7075ec48510003d1b724b,weapon,reviewed,,Lello,2026-04-22T08:46:33+00:00,4
img_00000003,images/img_00000003.jpg,01_kaggle_weapon,kaggle,efa5d09ad0e32d215b4cf92103658bd8f539bce02ac34f8c67fd8044e597715f,weapon,reviewed,,Lello,2026-04-22T08:46:34+00:00,4
img_00000004,images/img_00000004.jpg,01_kaggle_weapon,kaggle,768d8265386d41b3bcce73ae5becccd59c425358143101e6a429dc5a7c36aaae,weapon,reviewed,,Lello,2026-04-22T08:46:37+00:00,4
img_00000005,images/img_00000005.jpg,01_kaggle_weapon,kaggle,80634cc6bac7fd5a77fe211611d5e9186b6a3694c0b287c11632c4e844fe549e,weapon,reviewed,,Lello,2026-04-22T08:46:38+00:00,4
img_00000006,images/img_00000006.jpeg,01_kaggle_weapon,kaggle,53632b0dcc9c8b8b79da2cf9ed829da6f1e49241eba912c0c63bb10ba00a8ff8,weapon,reviewed,,Lello,2026-04-22T08:46:40+00:00,4
img_00000007,images/img_00000007.jpeg,01_kaggle_weapon,kaggle,3df5b7a968dc6c91265468c6d6ed3286c3f8a914f865f9550af76469c0d1e20e,weapon,reviewed,,Lello,2026-04-22T08:46:42+00:00,4
img_00000014,images/img_00000014.png,01_kaggle_weapon,kaggle,9e72cf191b6539dc28f205176aa14bef73d2ff9ad7f9c79765c8147be68cb147,weapon,reviewed,,Lello,2026-04-22T08:46:50+00:00,4
img_00000016,images/img_00000016.jpeg,01_kaggle_weapon,kaggle,77023af700c6393981c82b34a69ca3f178c5499564dc4bf6cfba4277204763c5,weapon,reviewed,,Lello,2026-04-22T08:46:52+00:00,4
img_00000020,images/img_00000020.jpeg,01_kaggle_weapon,kaggle,69f1b2e9a1945edacb78acbe7d33021cb549a42879cfde1ad73a9205d789c0c8,weapon,reviewed,,Lello,2026-04-22T08:46:56+00:00,4
img_00000022,images/img_00000022.jpeg,01_kaggle_weapon,kaggle,5401e0d351375c934eccb9eeb02db3b7bde60a34f785e9ab747a5bbc45dc5498,weapon,reviewed,,Lello,2026-04-22T08:46:57+00:00,4
img_00000023,images/img_00000023.jpeg,01_kaggle_weapon,kaggle,4632d9aeb70633cfaef57985847fcd9ce1b87a9e2ee5c08ac82d57efc6faf66b,weapon,reviewed,,Lello,2026-04-22T08:46:59+00:00,4
img_00000031,images/img_00000031.jpeg,01_kaggle_weapon,kaggle,329c9b874b82dbdbf1d42c01185cba8b44e103b97b02659f398f050401acd10c,weapon,reviewed,,Lello,2026-04-22T08:47:05+00:00,4
img_00000034,images/img_00000034.jpeg,01_kaggle_weapon,kaggle,200dfb689a4e096f71667d40bbdf8b993135f84b0027d9df6ed6bfde94a0fc2d,weapon,reviewed,,Lello,2026-04-22T08:49:35+00:00,4
img_00000035,images/img_00000035.jpeg,01_kaggle_weapon,kaggle,c27d63aa78099bf560602fd5b19a605bb34737bad5158588891ed60d9e258be2,weapon,reviewed,,Lello,2026-04-22T08:49:30+00:00,4
img_00000039,images/img_00000039.jpeg,01_kaggle_weapon,kaggle,ad5a42fc7f4249fd01949903839ef7a5b288870f978fe67b705da4493e1026db,weapon,reviewed,,Lello,2026-04-22T08:49:33+00:00,4
img_00000040,images/img_00000040.jpeg,01_kaggle_weapon,kaggle,4c499ed0a64deea84293bd42fadcaff9ee980764113827b745250f0932928316,weapon,reviewed,,Lello,2026-04-22T08:49:38+00:00,4
img_00000041,images/img_00000041.jpeg,01_kaggle_weapon,kaggle,83dbd88e9717ef1c800b2c67aa506fbf07a587f2e76d07f71c3cc81168714190,weapon,reviewed,,Lello,2026-04-22T08:49:37+00:00,4
img_00000042,images/img_00000042.jpeg,01_kaggle_weapon,kaggle,81a63895319f9599680c8dc3f5e98dd15b292126893123abac48e6b2df7673fd,weapon,reviewed,,Lello,2026-04-22T08:49:39+00:00,4
img_00000044,images/img_00000044.jpeg,01_kaggle_weapon,kaggle,1ee955e9abb3442b27430a0f9853938280a08eb2c894e8bbd5da0f2cb454b50e,weapon,reviewed,,Lello,2026-04-22T08:49:41+00:00,4
img_00000125,images/img_00000125.jpeg,01_kaggle_weapon,kaggle,9638d90292eb092489fcb52a31f7391b602a4878ad2a0878a993d0e353e37931,weapon,reviewed,,Lello,2026-04-22T08:50:40+00:00,4
img_00000126,images/img_00000126.jpeg,01_kaggle_weapon,kaggle,fe973ca118e8e33758a29d64cb0d2e46356feca802b397b36d3a19c133fc495f,weapon,reviewed,,Lello,2026-04-22T08:50:41+00:00,4
img_00000127,images/img_00000127.jpeg,01_kaggle_weapon,kaggle,63a005592372def7414adc83bae1de11ac530fabf8be9e9d3b9b2b7dc1351306,weapon,reviewed,,Lello,2026-04-22T08:50:43+00:00,4
img_00000128,images/img_00000128.png,01_kaggle_weapon,kaggle,f021bcb3e39fdedbd2212ba38b68d7b36f38a88e5f7555e86ec2a2a49ad20084,weapon,reviewed,,Lello,2026-04-22T08:50:44+00:00,4
img_00000129,images/img_00000129.jpeg,01_kaggle_weapon,kaggle,6912da70b94387fc65665d272daf2a12272c3dbd2045a3994ee18686bc046879,weapon,reviewed,,Lello,2026-04-22T08:50:46+00:00,4
img_00000130,images/img_00000130.jpeg,01_kaggle_weapon,kaggle,0db44874ae62c532c231ba1d82b8117d2701561b824facc3d310fbf657e18bb3,weapon,reviewed,,Lello,2026-04-22T08:50:49+00:00,4
img_00000131,images/img_00000131.jpeg,01_kaggle_weapon,kaggle,fd099285453b789e059e6a26def826b5ee0acda60e621d6dbad985e54e61a098,weapon,reviewed,,Lello,2026-04-22T08:50:51+00:00,4
img_00000132,images/img_00000132.jpeg,01_kaggle_weapon,kaggle,84105c4775264d85305fe251b87407f4349a9586fa87bb1d72b1075bc0717314,weapon,reviewed,,Lello,2026-04-22T08:50:54+00:00,4
img_00000133,images/img_00000133.jpeg,01_kaggle_weapon,kaggle,e4320d322b310c716d2886b88ad19ef2783b95ab996b046b9e6afae72b931620,weapon,reviewed,,Lello,2026-04-22T08:50:56+00:00,4
img_00000134,images/img_00000134.jpeg,01_kaggle_weapon,kaggle,e609aee0aafbdb3af75cbda5fd32b06fa7c75189b26f57120d9d7a3f10dc8fc5,weapon,reviewed,,Lello,2026-04-22T08:50:57+00:00,4
img_00000135,images/img_00000135.jpeg,01_kaggle_weapon,kaggle,ad459a143250dbebfe9d2be907db3938b9a90c9cb869750b3ef85fdbd642fb7b,weapon,reviewed,,Lello,2026-04-22T08:50:59+00:00,4
img_00000136,images/img_00000136.jpeg,01_kaggle_weapon,kaggle,6935212f247479338ab542412da10d41196b6e5e1f3d2636338f3b1071e8cedf,weapon,reviewed,,Lello,2026-04-22T08:51:02+00:00,4
img_00000137,images/img_00000137.jpeg,01_kaggle_weapon,kaggle,a067e1901e7313cd6da70b97b1b62e8b07525d7855e11bf106e50e412d81ae08,weapon,reviewed,,Lello,2026-04-22T08:51:04+00:00,4
img_00000138,images/img_00000138.jpeg,01_kaggle_weapon,kaggle,5fbf5041006905c153d52f7fa8bad0438930867fa221ab1c61e086f86cdd20f9,weapon,reviewed,,Lello,2026-04-22T08:51:06+00:00,4
img_00000139,images/img_00000139.jpeg,01_kaggle_weapon,kaggle,33c069e03fdcecc4628be28b3317b0da9aafbf010980633a8489781741809c52,weapon,reviewed,,Lello,2026-04-22T08:51:08+00:00,4
img_00000141,images/img_00000141.png,01_kaggle_weapon,kaggle,85ef98c9a91829adf033e7627ecc3b896abd218cfd4d37a01bf53819d8ffae04,weapon,reviewed,,Lello,2026-04-22T08:51:11+00:00,4
img_00000142,images/img_00000142.jpeg,01_kaggle_weapon,kaggle,94de9b5b16a79843641571a3ef8e14836b5fa2d2ee21657fcff3c2cbddfc901c,weapon,reviewed,,Lello,2026-04-22T08:51:12+00:00,4
img_00000143,images/img_00000143.jpeg,01_kaggle_weapon,kaggle,165a322d3865296d214562a6a3425ac873b843c1aa7b6e7764aa08678ac6b862,weapon,reviewed,,Lello,2026-04-22T08:51:14+00:00,4
img_00000144,images/img_00000144.jpeg,01_kaggle_weapon,kaggle,3791ef269518187993b2487000d4edbfe1a1746568d3ba1f813a955b4c95fb18,weapon,reviewed,,Lello,2026-04-22T08:51:15+00:00,4
img_00000145,images/img_00000145.jpeg,01_kaggle_weapon,kaggle,c82e8dc9fd181021c6438dc38f2bca814dfe0dfd16a0e367adf64931fedb91ff,weapon,reviewed,,Lello,2026-04-22T08:51:17+00:00,4
img_00000146,images/img_00000146.jpeg,01_kaggle_weapon,kaggle,b01896e9e8a7e97f37f7710155eb534be78971e619aacab83970108b4a5abf10,weapon,reviewed,,Lello,2026-04-22T08:51:18+00:00,4
img_00000147,images/img_00000147.jpeg,01_kaggle_weapon,kaggle,9ad9aa84ff3fa884dbd4328ea64aceb4a49af88e0f75185c57993b7af5468466,weapon,reviewed,,Lello,2026-04-22T08:51:20+00:00,4
img_00000148,images/img_00000148.jpeg,01_kaggle_weapon,kaggle,f1486d51407b5248f3fbcfcf7ec09721bb0125d5f7269ddddcf5787e9acb2734,weapon,reviewed,,Lello,2026-04-22T08:51:21+00:00,4
img_00000149,images/img_00000149.jpeg,01_kaggle_weapon,kaggle,e3ec341f5d9062c8a04bbdafc7b37f49b8d1289271c19fc9618b6f6c43e2efe8,weapon,reviewed,,Lello,2026-04-22T08:51:22+00:00,4
img_00000150,images/img_00000150.jpeg,01_kaggle_weapon,kaggle,1bd3cf87a1178c3f3405487230e7ccedd92a0af10a98e9514c50df2cee600e22,weapon,reviewed,,Lello,2026-04-22T08:51:24+00:00,4
img_00000151,images/img_00000151.jpeg,01_kaggle_weapon,kaggle,1c3e30c8653d7c107c3dc00637ef84ef700e6b5981fd10f0403f1b46196e9ba6,weapon,reviewed,,Lello,2026-04-22T08:51:26+00:00,4
img_00000152,images/img_00000152.jpeg,01_kaggle_weapon,kaggle,60cbcdc8d9e7ea0545651d6b56bec84adfc4e28709b33f08bb1f5bd1020c9725,weapon,reviewed,,Lello,2026-04-22T08:51:27+00:00,4
img_00000153,images/img_00000153.png,01_kaggle_weapon,kaggle,0b22b9f6c8ea9dde8bfc39aabd1fb13d238aa1ae13452a73c1b80e29fd9cb8e4,weapon,reviewed,,Lello,2026-04-22T08:51:29+00:00,4
img_00000154,images/img_00000154.jpeg,01_kaggle_weapon,kaggle,514aee12c1f504518fc12d5774e1b3fc6e7565b15d7670642e3394f6e4dd7bde,weapon,reviewed,,Lello,2026-04-22T08:51:30+00:00,4
img_00000155,images/img_00000155.jpeg,01_kaggle_weapon,kaggle,faea579ddcba65c2d327aec667f2f9c14d8b50e4ffe4fabace1bb9f01d62a2fd,weapon,reviewed,,Lello,2026-04-22T08:51:32+00:00,4
img_00000156,images/img_00000156.jpeg,01_kaggle_weapon,kaggle,c331fbcbc63b354172bfc6977741240f8f0d61bd6e8c2917c00b3fbddf9a4c56,weapon,reviewed,,Lello,2026-04-22T08:51:33+00:00,4
img_00000157,images/img_00000157.jpeg,01_kaggle_weapon,kaggle,40de046c486cd629e4e4f4c068ba0fc990819778b0755d4ffd089da19891e854,weapon,reviewed,,Lello,2026-04-22T08:51:35+00:00,4
img_00000158,images/img_00000158.jpeg,01_kaggle_weapon,kaggle,e4f20f6be1aaf17d588c04fdb455e4c46c59f12bac798257d39bbb0c01b4fba9,weapon,reviewed,,Lello,2026-04-22T08:51:37+00:00,4
img_00000159,images/img_00000159.jpeg,01_kaggle_weapon,kaggle,0e1f75723decd3a587ae34be218a2396b5d7ff48d52a94c1a084edac890361df,weapon,reviewed,,Lello,2026-04-22T08:51:39+00:00,4
img_00000160,images/img_00000160.png,01_kaggle_weapon,kaggle,f5d312d7dcec328e43ca9fe258559a2f527f7fae15fad3b296e7064348de74c6,weapon,reviewed,,Lello,2026-04-22T08:51:41+00:00,4
img_00000161,images/img_00000161.jpeg,01_kaggle_weapon,kaggle,1cfb2d5bca4b2a0f041ddae5a0798a3611da19d6237e94d451f0301d8782fd5a,weapon,reviewed,,Lello,2026-04-22T08:51:43+00:00,4
img_00000162,images/img_00000162.jpeg,01_kaggle_weapon,kaggle,352cb9360f7b36a08854bcacebc292b257330183c54a120da674b72ce71f1618,weapon,reviewed,,Lello,2026-04-22T08:51:44+00:00,4
img_00000163,images/img_00000163.jpeg,01_kaggle_weapon,kaggle,e97a4ad59f9f63dbd298b909d5aa5b7f27d738015018e970524ab7863d1c41e7,weapon,reviewed,,Lello,2026-04-22T08:51:48+00:00,4
img_00000165,images/img_00000165.jpeg,01_kaggle_weapon,kaggle,a1e2784acafcd3b0a823c320e51f404bc0ccda123e31953a0a9f8bc75aea9b1a,weapon,reviewed,,Lello,2026-04-22T08:51:55+00:00,4
img_00000166,images/img_00000166.jpeg,01_kaggle_weapon,kaggle,26596381c8b153d9f8fddc69d6441a854b8b358520371de5100ea501e164fda7,weapon,reviewed,,Lello,2026-04-22T08:51:58+00:00,4
img_00000167,images/img_00000167.jpeg,01_kaggle_weapon,kaggle,ded4cf0a2889a1e7a0ddf8c2136d8facebf9958cd39695e7475886161ca1ee48,weapon,reviewed,,Lello,2026-04-22T08:52:00+00:00,4
img_00000168,images/img_00000168.jpeg,01_kaggle_weapon,kaggle,948b21d06f447cf3b824ac0335e16b5ae96588b64bb9b5ff5116a161961e5cb7,weapon,reviewed,,Lello,2026-04-22T08:52:01+00:00,4
img_00000169,images/img_00000169.jpeg,01_kaggle_weapon,kaggle,83b245081858ffb88f14254705fd0744ec4a39e5712ec7600cbc1e9d43d438d9,weapon,reviewed,,Lello,2026-04-22T08:52:03+00:00,4
img_00000218,images/img_00000218.jpeg,01_kaggle_weapon,kaggle,829e75fa3f72a157c21917cd5c2f7ec5c0f1e83a36f1c9814ce1314d1d0aeee0,weapon,reviewed,,Lello,2026-04-22T09:00:38+00:00,4
img_00000219,images/img_00000219.jpeg,01_kaggle_weapon,kaggle,dbec6e62b1978891632993a467937cdc9a59e08567fd037c1ade97d30d98aa4e,weapon,reviewed,,Lello,2026-04-22T09:00:39+00:00,4
img_00000220,images/img_00000220.jpeg,01_kaggle_weapon,kaggle,6350710988c99f6128f8b05a90112d24e46172a2a897c2e925745906dc8dc050,weapon,reviewed,,Lello,2026-04-22T09:00:41+00:00,4
img_00000221,images/img_00000221.png,01_kaggle_weapon,kaggle,a3e1916dd7ec12fad6bd6fd094327dab663f4105183b86c96ba91e14d8003c12,weapon,reviewed,,Lello,2026-04-22T09:00:42+00:00,4
img_00000222,images/img_00000222.jpeg,01_kaggle_weapon,kaggle,cb3e8760a649d57266baaf33606a2b264857bc107acdee7bfc83520b7beec5b3,weapon,reviewed,,Lello,2026-04-22T09:00:44+00:00,4
img_00000223,images/img_00000223.png,01_kaggle_weapon,kaggle,00bc1c9fabb12d6a32959bd57a58a283cbf4416329abc29cf2a7d284077d310e,weapon,reviewed,,Lello,2026-04-22T09:00:46+00:00,4
img_00000225,images/img_00000225.jpeg,01_kaggle_weapon,kaggle,6f71ab535b8ebf9fc9f67aca862bad05944c7102d2fc982b32d8d549618e4c61,weapon,reviewed,,Lello,2026-04-22T09:00:49+00:00,4
