image_id,relative_path,source_dataset,source_group,sha256,final_label,review_state,review_notes,reviewer_id,review_timestamp,source_priority
img_00000175,images/img_00000175.jpeg,01_kaggle_weapon,kaggle,db217df11608b38758f3f39c92f7a9f50b66d3bdcfdc872bc891741f6660e00c,ood,reviewed,,Lello,2026-04-22T09:06:31+00:00,4
img_00000176,images/img_00000176.jpeg,01_kaggle_weapon,kaggle,a8d9f9c06d481a23936d4e9958da152a21b09eafbe2c482b5199e742df568d31,ood,reviewed,,Lello,2026-04-22T09:06:29+00:00,4
img_00000177,images/img_00000177.jpeg,01_kaggle_weapon,kaggle,785c560fbdf8f46fac22ac93261c09be34e3d0c96b4b94b11b59151991829e67,ood,reviewed,,Lello,2026-04-22T09:06:33+00:00,4
img_00000178,images/img_00000178.jpeg,01_kaggle_weapon,kaggle,402bf9d46cf416e0e24c0b0f5f886a7ce32fe77f3bb89195d2ed5f364d217d39,ood,reviewed,,Lello,2026-04-22T09:06:35+00:00,4
img_00000179,images/img_00000179.jpeg,01_kaggle_weapon,kaggle,fa0944a042d106b62eb0fc403ede717572d9d9092ec394192d4295e460484899,ood,reviewed,,Lello,2026-04-22T09:06:38+00:00,4
img_00000180,images/img_00000180.png,01_kaggle_weapon,kaggle,f9839303ffee711399933001f4f04f08653e8b5e0a904522a9a9437c1e82fd7d,ood,reviewed,,Lello,2026-04-22T09:06:40+00:00,4
img_00000181,images/img_00000181.png,01_kaggle_weapon,kaggle,acbcff2a817f7becb881f6783df7f4d1bc70a66adfb5f8f042338c83d7b16e08,ood,reviewed,,Lello,2026-04-22T09:06:42+00:00,4
img_00000182,images/img_00000182.jpeg,01_kaggle_weapon,kaggle,28d60cc4feb0ffc532fd8d95bf03aaf6de8eb8c04e2a08c9a584dd5b25e3121d,ood,reviewed,,Lello,2026-04-22T09:06:44+00:00,4
img_00000183,images/img_00000183.jpeg,01_kaggle_weapon,kaggle,caf1e9998e2df4e319ee72465e973184c3ac5ed0b1207aa8c6144891aec2731b,ood,reviewed,,Lello,2026-04-22T09:06:58+00:00,4
img_00000184,images/img_00000184.jpeg,01_kaggle_weapon,kaggle,027c7a412f5366bf82a8c51b4f410faebf05d2d5ed70e2e661f482805d8c2aff,ood,reviewed,,Lello,2026-04-22T09:07:00+00:00,4
img_00000185,images/img_00000185.jpeg,01_kaggle_weapon,kaggle,5c42695830d9af89f9af1008f0809cf194382d0ece69442c44f6191efaba3275,ood,reviewed,,Lello,2026-04-22T09:07:04+00:00,4
img_00000186,images/img_00000186.png,01_kaggle_weapon,kaggle,869d7a2bad16d6e86972b054beff6bed956ef83dae359b29712b8b796211a10c,ood,reviewed,,Lello,2026-04-22T09:07:07+00:00,4
img_00000187,images/img_00000187.jpeg,01_kaggle_weapon,kaggle,f269d9d7e7eaac5500e60c06d64967cb1e878bf1cbc566709d8c533ccb71b24c,ood,reviewed,,Lello,2026-04-22T09:07:12+00:00,4
img_00000188,images/img_00000188.jpeg,01_kaggle_weapon,kaggle,33fd9e8c1575819b5914b67f9268a941f3c4704f8a3b93fc0068a6d77e5f9aab,ood,reviewed,,Lello,2026-04-22T08:59:55+00:00,4
img_00000189,images/img_00000189.jpeg,01_kaggle_weapon,kaggle,5d9641b8bcab66e16267f2c4cccbcfda9b40517bcce7c5ea6a7451d3fe06b522,ood,reviewed,,Lello,2026-04-22T08:59:57+00:00,4
img_00000190,images/img_00000190.jpeg,01_kaggle_weapon,kaggle,d0ff2cb9ad2c74e4241e6812d206941acd6ae8af6483b4424b6745d3d19ed60f,ood,reviewed,,Lello,2026-04-22T08:59:58+00:00,4
img_00000191,images/img_00000191.jpeg,01_kaggle_weapon,kaggle,628a85093447e4d184783be4cdc35483dcfeda448a8e290a698f794f35fe5bd3,ood,reviewed,,Lello,2026-04-22T08:59:59+00:00,4
img_00000192,images/img_00000192.jpeg,01_kaggle_weapon,kaggle,c19f6055acbf4c3ce62de9d1fef4ecdc0894d6ad1dea9dc4b4f2096bc3485e93,ood,reviewed,,Lello,2026-04-22T09:00:01+00:00,4
img_00000193,images/img_00000193.jpeg,01_kaggle_weapon,kaggle,effe6376a3474990242e7ae37bbeca8918b5f6935b54ace1895be5ae23e45c27,ood,reviewed,,Lello,2026-04-22T09:00:02+00:00,4
img_00000194,images/img_00000194.jpeg,01_kaggle_weapon,kaggle,c48bf030f395e38f15ac4b5d6a0a9f7bc2cf4eb27537a7b61997d8269b918283,ood,reviewed,,Lello,2026-04-22T09:00:04+00:00,4
img_00000195,images/img_00000195.jpeg,01_kaggle_weapon,kaggle,f590e16d78a1c35855bb19eec81296f597b88042a9632560309ff7a28fa28e66,ood,reviewed,,Lello,2026-04-22T09:00:05+00:00,4
img_00000196,images/img_00000196.jpeg,01_kaggle_weapon,kaggle,b66a7a5c6573015e31c17ea563867d5d043e7dd58449017dfa2a94a7d3e88cf8,ood,reviewed,,Lello,2026-04-22T09:00:06+00:00,4
img_00000197,images/img_00000197.jpeg,01_kaggle_weapon,kaggle,e5ece63eef6c7e39b3e954bed025af44a580b997a799b4a361215c3b7c6b5190,ood,reviewed,,Lello,2026-04-22T09:00:09+00:00,4
img_00000198,images/img_00000198.jpeg,01_kaggle_weapon,kaggle,225eb52ff5bd0c7626ae8c358959bda40536198440d96275d98138953cb2e4fd,ood,reviewed,,Lello,2026-04-22T09:00:11+00:00,4
img_00000199,images/img_00000199.jpeg,01_kaggle_weapon,kaggle,ca58da7394b524f7bf9fb07bd53ebed2f23891a638ad81c3aad1940ef74c8fa7,ood,reviewed,,Lello,2026-04-22T09:00:12+00:00,4
img_00000200,images/img_00000200.jpeg,01_kaggle_weapon,kaggle,8418f4b35779db84a93999cc458ff47075a0a825145ae068772c3881a856b7e5,ood,reviewed,,Lello,2026-04-22T09:00:14+00:00,4
img_00000201,images/img_00000201.png,01_kaggle_weapon,kaggle,d1c3d374d0ab2df93c2439474c64d0ab9de1a5af3cbddbb49ef0186a655271fc,ood,reviewed,,Lello,2026-04-22T09:00:15+00:00,4
img_00000202,images/img_00000202.jpeg,01_kaggle_weapon,kaggle,62b0a61e559fb4bf83c315e038e427259b9a1dab0f6ee6190510839002673d75,ood,reviewed,,Lello,2026-04-22T09:00:17+00:00,4
img_00000203,images/img_00000203.jpeg,01_kaggle_weapon,kaggle,4b4c4a57e8a88e8394f65c54abea50e7b8d7e0a6b1fd83caa5f4d85f59ee9814,ood,reviewed,,Lello,2026-04-22T09:00:18+00:00,4
img_00000204,images/img_00000204.jpeg,01_kaggle_weapon,kaggle,c92003e1235af876c8ef182e52db34b39ce73b2cbae2934ae9fa71b34e0ac780,ood,reviewed,,Lello,2026-04-22T09:00:20+00:00,4
img_00000205,images/img_00000205.jpeg,01_kaggle_weapon,kaggle,d355e565c56dad0a588fc795e446b024fcb0d8e06f5f3c70f917fe059d077ee9,ood,reviewed,,Lello,2026-04-22T09:00:21+00:00,4
img_00000206,images/img_00000206.jpeg,01_kaggle_weapon,kaggle,b3d1f5592b901f30b28018f7f2a99792a219fd6e85a8d00ff678e0c037dd941f,ood,reviewed,,Lello,2026-04-22T09:00:22+00:00,4
img_00000207,images/img_00000207.jpeg,01_kaggle_weapon,kaggle,d3d7a7250cc7f530699155e505456809dcdd438c30324ed1ae4385d8fbc053e0,ood,reviewed,,Lello,2026-04-22T09:00:24+00:00,4
img_00000208,images/img_00000208.jpeg,01_kaggle_weapon,kaggle,40eec9a45fbca2081695e75aee6a05752debd9c812d07073e1e03c42ccf4e4af,ood,reviewed,,Lello,2026-04-22T09:00:25+00:00,4
img_00000209,images/img_00000209.jpeg,01_kaggle_weapon,kaggle,a1573507e7e4d911ad2c67e67ef2ad31095d236e33e3a835809c365e8b732e5b,ood,reviewed,,Lello,2026-04-22T09:00:26+00:00,4
img_00000210,images/img_00000210.jpeg,01_kaggle_weapon,kaggle,045986ce89901659615531315c97f38b9abceed1ff2e8480c4149243fd122a55,ood,reviewed,,Lello,2026-04-22T09:00:28+00:00,4
img_00000211,images/img_00000211.jpeg,01_kaggle_weapon,kaggle,8c1595a0cad09b7863b865fdc61a0eb0217c28a546fe8aa1064115787e8a85df,ood,reviewed,,Lello,2026-04-22T09:00:29+00:00,4
img_00000212,images/img_00000212.jpeg,01_kaggle_weapon,kaggle,ec669072ad27bfb19ed75e32d69ddca4937225c3bca57e268b6317d35dbf27d8,ood,reviewed,,Lello,2026-04-22T09:00:30+00:00,4
img_00000213,images/img_00000213.jpeg,01_kaggle_weapon,kaggle,37a2e0fb09720dd45291ebd39e22afa20195f77a1ba62bcaaf74b0a37708d752,ood,reviewed,,Lello,2026-04-22T09:00:31+00:00,4
img_00000214,images/img_00000214.jpeg,01_kaggle_weapon,kaggle,6f24751253a8aa3ffa536a921d05c1f66e64e41e77492a8f8cae363d94faa136,ood,reviewed,,Lello,2026-04-22T09:00:33+00:00,4
img_00000215,images/img_00000215.jpeg,01_kaggle_weapon,kaggle,8dfc32000fda5a9505874fd605b5572acd9ba6dced62154188aa514e5c066c65,ood,reviewed,,Lello,2026-04-22T09:00:34+00:00,4
img_00000216,images/img_00000216.png,01_kaggle_weapon,kaggle,e1292f6200b8a8284ec8199b0f363e520b4ec15152f592196981a753386c1367,ood,reviewed,,Lello,2026-04-22T09:00:35+00:00,4
img_00000217,images/img_00000217.jpeg,01_kaggle_weapon,kaggle,f2315109f9cdcd1e499e74e02f573ae2070af1c31471a141b75044da67cd322e,ood,reviewed,,Lello,2026-04-22T09:00:37+00:00,4
img_00000237,images/img_00000237.jpeg,01_kaggle_weapon,kaggle,024f9e568eb40d900766ff061818455ec30c022d7d69ef7240d023d0bf5d9904,ood,reviewed,,Lello,2026-04-22T09:01:12+00:00,4
img_00000263,images/img_00000263.jpeg,01_kaggle_weapon,kaggle,ee6fe5a3bf94e518ebfd14ba1431475d94f72d8e7cbe69f3f7c2aa8fb29a7b4f,ood,reviewed,,Lello,2026-04-22T09:07:22+00:00,4
img_00000308,images/img_00000308.jpeg,01_kaggle_weapon,kaggle,c8e1115fe060f453d2211b8c23feeb68241cfdd7c55b572adaacc44b76136060,ood,reviewed,,Lello,2026-04-22T09:07:50+00:00,4
img_00000312,images/img_00000312.jpeg,01_kaggle_weapon,kaggle,3dc642557c8763b88b371764119eca13678ea3dabba12478851eab43c2760c76,ood,reviewed,,Lello,2026-04-22T09:07:55+00:00,4
img_00000326,images/img_00000326.jpeg,01_kaggle_weapon,kaggle,2df53d09a560d140faf98ec70dc8718847192a6dc1dc91b5812e839e2674170c,ood,reviewed,,Lello,2026-04-22T09:08:05+00:00,4
img_00000331,images/img_00000331.jpeg,01_kaggle_weapon,kaggle,c85a8e51a5a998e30dad076cf74dac1dc62e3ac6bf586c94218e993459b27cd8,ood,reviewed,,Lello,2026-04-22T09:08:17+00:00,4
img_00000334,images/img_00000334.png,01_kaggle_weapon,kaggle,a58768cf6fac2fb5cd6344c42ce9310b02b44d28e34b4096ab58bd540051da29,ood,reviewed,,Lello,2026-04-22T09:08:15+00:00,4
img_00000339,images/img_00000339.jpeg,01_kaggle_weapon,kaggle,678cf8d88fe784197fe0bfaca54f12d774aff3c66ad3904e92312c234f618f01,ood,reviewed,,Lello,2026-04-22T09:08:21+00:00,4
img_00000355,images/img_00000355.jpeg,01_kaggle_weapon,kaggle,c9e7e10d054bfe2950db847d74258f757f36e14824eda6b68b85ff10266b422a,ood,reviewed,,Lello,2026-04-22T09:08:42+00:00,4
img_00000356,images/img_00000356.jpeg,01_kaggle_weapon,kaggle,03c1cc74b4f7b00ace9df8c2dd813fd4a901b38c62abdd613c2e90f573452afc,ood,reviewed,,Lello,2026-04-22T09:08:44+00:00,4
img_00000357,images/img_00000357.jpeg,01_kaggle_weapon,kaggle,c54b2cef989b191fc9ac3fda6a100f5764b2f37f77cf525a326cb921d810bf75,ood,reviewed,,Lello,2026-04-22T09:01:56+00:00,4
img_00000358,images/img_00000358.jpeg,01_kaggle_weapon,kaggle,6b6d915f9c8beebd312468f123b5a851f50e07adec6ab05e3604ab8340e306af,ood,reviewed,,Lello,2026-04-22T09:02:06+00:00,4
img_00000359,images/img_00000359.jpeg,01_kaggle_weapon,kaggle,98736bd9e5ebd604024bdc6ca7f806c6e66aec30c682d6221d4407c0a0d4733f,ood,reviewed,,Lello,2026-04-22T09:02:09+00:00,4
img_00000360,images/img_00000360.jpeg,01_kaggle_weapon,kaggle,e5f8af1ab72b583f6771f7590378b88b99c132e134a00d5064e0e7a222c654eb,ood,reviewed,,Lello,2026-04-22T09:02:11+00:00,4
img_00000362,images/img_00000362.jpeg,01_kaggle_weapon,kaggle,760470cbf3d271c66fe637eb9df12e40d5dfa380ad78981b91c3c5678fab0b5d,ood,reviewed,,Lello,2026-04-22T09:02:14+00:00,4
img_00000363,images/img_00000363.jpeg,01_kaggle_weapon,kaggle,1a660198564e638630fe777eaf61417b6b952fbb722626e68b0159fc66b01a21,ood,reviewed,,Lello,2026-04-22T09:02:17+00:00,4
img_00000364,images/img_00000364.jpeg,01_kaggle_weapon,kaggle,06597a254884d224330e3c6eb9680742effd76780a08d4562e9ecc404b9f58d6,ood,reviewed,,Lello,2026-04-22T09:02:19+00:00,4
img_00000365,images/img_00000365.jpeg,01_kaggle_weapon,kaggle,ecfaff6b0a82e2da9b6ad851a504144cbd488df6f90d48a9ad92ce37224613ed,ood,reviewed,,Lello,2026-04-22T09:02:22+00:00,4
img_00000366,images/img_00000366.jpeg,01_kaggle_weapon,kaggle,1092d784ad86b3197829861acc750f38b5a3477cff6f5839877372fbf0edd6b3,ood,reviewed,,Lello,2026-04-22T09:02:24+00:00,4
img_00000367,images/img_00000367.jpeg,01_kaggle_weapon,kaggle,581e93ab60322f9a3b645dae2e71c6d5c0449fe39f6946265d4c9a62f90d32a1,ood,reviewed,,Lello,2026-04-22T09:08:48+00:00,4
img_00000368,images/img_00000368.jpeg,01_kaggle_weapon,kaggle,18fd98a110fa0681ef704a0532c2e375eebe0ccef8346253e815dab59646ab2f,ood,reviewed,,Lello,2026-04-22T09:08:51+00:00,4
img_00000369,images/img_00000369.jpeg,01_kaggle_weapon,kaggle,3446d31b042ca2d0dadf9f77bb85f935339acd80c58959178de035a52ead0554,ood,reviewed,,Lello,2026-04-22T09:08:50+00:00,4
img_00000370,images/img_00000370.jpeg,01_kaggle_weapon,kaggle,c0e1d2ae848eec92fb73c3e015099433467a1f1ec6650c2607cc3ab12f2e0708,ood,reviewed,,Lello,2026-04-22T09:08:53+00:00,4
img_00000371,images/img_00000371.jpeg,01_kaggle_weapon,kaggle,2997753a21cb2abf7897d99e1d5fcfe7f52e7cba040f7987ff780cb87fc1311f,ood,reviewed,,Lello,2026-04-22T09:08:56+00:00,4
img_00000372,images/img_00000372.png,01_kaggle_weapon,kaggle,c62a809ddeafc28aaff1ecf4e27c886933bc9914f2081f0e3055c1b4113723e2,ood,reviewed,,Lello,2026-04-22T09:08:58+00:00,4
img_00000373,images/img_00000373.jpeg,01_kaggle_weapon,kaggle,13e2a871073f987e316b70abd2eef6269b7c03a470a4c24007d15b5623b2e8ab,ood,reviewed,,Lello,2026-04-22T09:09:00+00:00,4
img_00000374,images/img_00000374.png,01_kaggle_weapon,kaggle,4f426ba98a1ac455094eec24626bc04416f25dc2a7aaf11c6dd2aee6e81e5020,ood,reviewed,,Lello,2026-04-22T09:09:01+00:00,4
img_00000375,images/img_00000375.jpeg,01_kaggle_weapon,kaggle,200471f64aa9c3fe692c1108771ae18a96bcaf8984f7fd8af346c39ec77cf07e,ood,reviewed,,Lello,2026-04-22T09:09:03+00:00,4
img_00000376,images/img_00000376.jpeg,01_kaggle_weapon,kaggle,9e53c50e5c29366b1bbfbb16ce0d463c16f4381a1a935ff0d11dae7a7d65897d,ood,reviewed,,Lello,2026-04-22T09:09:05+00:00,4
img_00000377,images/img_00000377.jpeg,01_kaggle_weapon,kaggle,4c1cbb53eac9e8ec4fba4bd71aaf9da10796068500c384e0d9e9c2de54f2c021,ood,reviewed,,Lello,2026-04-22T09:09:07+00:00,4
img_00000378,images/img_00000378.jpeg,01_kaggle_weapon,kaggle,887b5420b68f25c076a7d9ba7b4fd57ebee925ea56a00132bb1bb161f42c5cd5,ood,reviewed,,Lello,2026-04-22T09:09:09+00:00,4
img_00000379,images/img_00000379.jpeg,01_kaggle_weapon,kaggle,5536681f9c7aba8b6d33cf61c733df727f97a03d392dbdace3724831c2e71a3e,ood,reviewed,,Lello,2026-04-22T09:09:12+00:00,4
img_00000380,images/img_00000380.jpeg,01_kaggle_weapon,kaggle,95aab1a15ba64d51316e29d2977fbfcddf5120460f91e7008cb9f54bc7eb5e25,ood,reviewed,,Lello,2026-04-22T09:09:15+00:00,4
img_00000381,images/img_00000381.jpeg,01_kaggle_weapon,kaggle,a920ba65c78c7b946f227400cf012ae3b57b1ff5209311b08745398e7a5ca141,ood,reviewed,,Lello,2026-04-22T09:09:24+00:00,4
img_00000382,images/img_00000382.jpeg,01_kaggle_weapon,kaggle,e3e13175c5f89846a2d7101632bd123c741ef3d5e7e781fa10eaab0e3c5e92c0,ood,reviewed,,Lello,2026-04-22T09:09:31+00:00,4
img_00000001,images/img_00000001.jpg,01_kaggle_weapon,kaggle,a9df9263d583d137f19ed1578dd0906d19b44a107d8046794fef3a9ad9389a99,weapon,reviewed,,Lello,2026-04-22T08:46:22+00:00,4
img_00000002,images/img_00000002.jpg,01_kaggle_weapon,kaggle,7a7d8e2da32ca3cd887666524285720c66283cc691b7075ec48510003d1b724b,weapon,reviewed,,Lello,2026-04-22T08:46:33+00:00,4
img_00000003,images/img_00000003.jpg,01_kaggle_weapon,kaggle,efa5d09ad0e32d215b4cf92103658bd8f539bce02ac34f8c67fd8044e597715f,weapon,reviewed,,Lello,2026-04-22T08:46:34+00:00,4
img_00000004,images/img_00000004.jpg,01_kaggle_weapon,kaggle,768d8265386d41b3bcce73ae5becccd59c425358143101e6a429dc5a7c36aaae,weapon,reviewed,,Lello,2026-04-22T08:46:37+00:00,4
img_00000005,images/img_00000005.jpg,01_kaggle_weapon,kaggle,80634cc6bac7fd5a77fe211611d5e9186b6a3694c0b287c11632c4e844fe549e,weapon,reviewed,,Lello,2026-04-22T08:46:38+00:00,4
img_00000006,images/img_00000006.jpeg,01_kaggle_weapon,kaggle,53632b0dcc9c8b8b79da2cf9ed829da6f1e49241eba912c0c63bb10ba00a8ff8,weapon,reviewed,,Lello,2026-04-22T08:46:40+00:00,4
img_00000007,images/img_00000007.jpeg,01_kaggle_weapon,kaggle,3df5b7a968dc6c91265468c6d6ed3286c3f8a914f865f9550af76469c0d1e20e,weapon,reviewed,,Lello,2026-04-22T08:46:42+00:00,4
img_00000014,images/img_00000014.png,01_kaggle_weapon,kaggle,9e72cf191b6539dc28f205176aa14bef73d2ff9ad7f9c79765c8147be68cb147,weapon,reviewed,,Lello,2026-04-22T08:46:50+00:00,4
img_00000016,images/img_00000016.jpeg,01_kaggle_weapon,kaggle,77023af700c6393981c82b34a69ca3f178c5499564dc4bf6cfba4277204763c5,weapon,reviewed,,Lello,2026-04-22T08:46:52+00:00,4
img_00000020,images/img_00000020.jpeg,01_kaggle_weapon,kaggle,69f1b2e9a1945edacb78acbe7d33021cb549a42879cfde1ad73a9205d789c0c8,weapon,reviewed,,Lello,2026-04-22T08:46:56+00:00,4
img_00000022,images/img_00000022.jpeg,01_kaggle_weapon,kaggle,5401e0d351375c934eccb9eeb02db3b7bde60a34f785e9ab747a5bbc45dc5498,weapon,reviewed,,Lello,2026-04-22T08:46:57+00:00,4
img_00000023,images/img_00000023.jpeg,01_kaggle_weapon,kaggle,4632d9aeb70633cfaef57985847fcd9ce1b87a9e2ee5c08ac82d57efc6faf66b,weapon,reviewed,,Lello,2026-04-22T08:46:59+00:00,4
img_00000031,images/img_00000031.jpeg,01_kaggle_weapon,kaggle,329c9b874b82dbdbf1d42c01185cba8b44e103b97b02659f398f050401acd10c,weapon,reviewed,,Lello,2026-04-22T08:47:05+00:00,4
img_00000034,images/img_00000034.jpeg,01_kaggle_weapon,kaggle,200dfb689a4e096f71667d40bbdf8b993135f84b0027d9df6ed6bfde94a0fc2d,weapon,reviewed,,Lello,2026-04-22T08:49:35+00:00,4
img_00000035,images/img_00000035.jpeg,01_kaggle_weapon,kaggle,c27d63aa78099bf560602fd5b19a605bb34737bad5158588891ed60d9e258be2,weapon,reviewed,,Lello,2026-04-22T08:49:30+00:00,4
img_00000037,images/img_00000037.jpeg,01_kaggle_weapon,kaggle,29656949e96a839d4a7292ebbab646b36d974ed1f4fbc8e9a1d096214f2354d3,weapon,reviewed,,Lello,2026-04-22T09:05:46+00:00,4
img_00000039,images/img_00000039.jpeg,01_kaggle_weapon,kaggle,ad5a42fc7f4249fd01949903839ef7a5b288870f978fe67b705da4493e1026db,weapon,reviewed,,Lello,2026-04-22T08:49:33+00:00,4
img_00000040,images/img_00000040.jpeg,01_kaggle_weapon,kaggle,4c499ed0a64deea84293bd42fadcaff9ee980764113827b745250f0932928316,weapon,reviewed,,Lello,2026-04-22T08:49:38+00:00,4
img_00000041,images/img_00000041.jpeg,01_kaggle_weapon,kaggle,83dbd88e9717ef1c800b2c67aa506fbf07a587f2e76d07f71c3cc81168714190,weapon,reviewed,,Lello,2026-04-22T08:49:37+00:00,4
img_00000042,images/img_00000042.jpeg,01_kaggle_weapon,kaggle,81a63895319f9599680c8dc3f5e98dd15b292126893123abac48e6b2df7673fd,weapon,reviewed,,Lello,2026-04-22T08:49:39+00:00,4
img_00000044,images/img_00000044.jpeg,01_kaggle_weapon,kaggle,1ee955e9abb3442b27430a0f9853938280a08eb2c894e8bbd5da0f2cb454b50e,weapon,reviewed,,Lello,2026-04-22T08:49:41+00:00,4
img_00000125,images/img_00000125.jpeg,01_kaggle_weapon,kaggle,9638d90292eb092489fcb52a31f7391b602a4878ad2a0878a993d0e353e37931,weapon,reviewed,,Lello,2026-04-22T08:50:40+00:00,4
img_00000126,images/img_00000126.jpeg,01_kaggle_weapon,kaggle,fe973ca118e8e33758a29d64cb0d2e46356feca802b397b36d3a19c133fc495f,weapon,reviewed,,Lello,2026-04-22T08:50:41+00:00,4
img_00000127,images/img_00000127.jpeg,01_kaggle_weapon,kaggle,63a005592372def7414adc83bae1de11ac530fabf8be9e9d3b9b2b7dc1351306,weapon,reviewed,,Lello,2026-04-22T08:50:43+00:00,4
img_00000128,images/img_00000128.png,01_kaggle_weapon,kaggle,f021bcb3e39fdedbd2212ba38b68d7b36f38a88e5f7555e86ec2a2a49ad20084,weapon,reviewed,,Lello,2026-04-22T08:50:44+00:00,4
img_00000129,images/img_00000129.jpeg,01_kaggle_weapon,kaggle,6912da70b94387fc65665d272daf2a12272c3dbd2045a3994ee18686bc046879,weapon,reviewed,,Lello,2026-04-22T08:50:46+00:00,4
