generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,checkpoint_path,checkpoint_sha256,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014808__sigma_zero__efficientnet_b0,img_00014808,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014808.png,datasets/splits/clean/fold_2/non_weapon/img_00014808.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014808__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 2.4382593279251817e-43, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 2.4382593279251817e-43, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 30199, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9948276877403259, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9948276877403259, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.22568084299564362, ""perturbation_norm_l0"": 49070, ""perturbation_norm_l2"": 161.3927001953125, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9948276877403259,1.0,True,False,d6a10bd142b5e57ef22477250508b8d201de984427340c0d6d5a85f1a57e08f4,bdc8bebd83ab2e8c1d32cac784287e4b,d24b640713cfe563caa6cc525c3fafa1234c5f7e523bcab9537c10a92a2af040,5fb7a4ce719a66885d327eb01477c5ea,49070,161.3927001953125,1.0,0.22568084299564362,87152,.png,2026-05-05T19:19:24+00:00
img_00014815__sigma_zero__efficientnet_b0,img_00014815,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014815.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014815.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014815__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 44572, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9825118780136108, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9825118780136108, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.3465852439403534, ""perturbation_norm_l0"": 88194, ""perturbation_norm_l2"": 186.2172088623047, ""perturbation_norm_linf"": 0.9803921580314636, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9825118780136108,1.0,True,False,41fd9030a563d86e3b75921019b12a43640eddd275f56f7599372f78ac34a304,bee98dab586c884d039144734ecaee54,a5d299a12e4abade6951756064488ce23293061b7e26d4a3112977cd7d5bcd37,98e008ddfe69e07d895f30e11fa651c2,88194,186.2172088623047,0.9803921580314636,0.3465852439403534,105063,.png,2026-05-05T19:19:24+00:00
img_00014819__sigma_zero__efficientnet_b0,img_00014819,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014819.png,datasets/splits/clean/fold_2/non_weapon/img_00014819.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014819__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 4.6946943403104735e-14, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 4.6946943403104735e-14, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 28972, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9795279502868652, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9795279502868652, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.23268373310565948, ""perturbation_norm_l0"": 45680, ""perturbation_norm_l2"": 172.0474853515625, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9795279502868652,1.0,True,False,6897c25c8d1cc6ec6d9c3ee53a4a76316e801f59bf0c1199a03af251b21f4d27,c00e48937222f44a3aae5af5894a3103,f8d39febfb9dc282f52e40c3e0be9627fc298a07458c984c8a5fc41aa9a1c2f7,15dba51e6593e6dee6b848c70d64e9c3,45680,172.0474853515625,1.0,0.23268373310565948,84829,.png,2026-05-05T19:19:24+00:00
img_00014841__sigma_zero__efficientnet_b0,img_00014841,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014841.png,datasets/splits/clean/fold_2/non_weapon/img_00014841.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014841__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 46699, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9999542236328125, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9999542236328125, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.5402817726135254, ""perturbation_norm_l0"": 127206, ""perturbation_norm_l2"": 249.92713928222656, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9999542236328125,1.0,True,False,2038913ae2aa78a9a6cc3f562491f1d869f482ad58e3e7d6db80d0c00832e56d,cd2d248c983d30a549b9da042e2ae54e,65438c8ada51c534cda3828fa4b9034293c355caa7a01ad5c7c7344853de879a,8d0d2ec9e5479cf5f6e266cfdfd45da2,127206,249.92713928222656,1.0,0.5402817726135254,93214,.png,2026-05-05T19:19:24+00:00
img_00014848__sigma_zero__efficientnet_b0,img_00014848,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014848.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014848.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014848__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 26167, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9898507595062256, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9898507595062256, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.1788759082555771, ""perturbation_norm_l0"": 39031, ""perturbation_norm_l2"": 145.27410888671875, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9898507595062256,1.0,True,False,1973ec346decd59fb30996ca78703dcfefb7a7fb636634b6064fad356e646c6f,d1680349b047aa0fcb49e2ad8f19428f,f48426dbe15f9617cabf62fdb82851eef3b42207a76bb0b2dfb29947a1298751,6a4f8f4853dd1497dd3dd2998d347505,39031,145.27410888671875,1.0,0.1788759082555771,77972,.png,2026-05-05T19:19:24+00:00
img_00014862__sigma_zero__efficientnet_b0,img_00014862,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014862.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014862.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014862__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 0.5238625407218933, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.4761374294757843, ""weapon"": 0.5238625407218933}, ""adversarial_true_label_probability"": 0.4761374294757843, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 23317, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9998605251312256, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9998605251312256, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.10362707823514938, ""perturbation_norm_l0"": 29720, ""perturbation_norm_l2"": 95.29572296142578, ""perturbation_norm_linf"": 0.9960784316062927, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9998605251312256,0.5238625407218933,True,False,26ca1ada4308e6cbe583b63fa4676eb6609590529bb027faecac51fa18a799a0,d86a64fa2089a1f87fb28a33be6d8a8f,0c4b80041e9277b133c7882795575903d62a2bada9ca492c45fb0dfec2b9ba76,97b9ee0f1d06999c6e842d81380249db,29720,95.29572296142578,0.9960784316062927,0.10362707823514938,130460,.png,2026-05-05T19:19:24+00:00
img_00014900__sigma_zero__efficientnet_b0,img_00014900,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014900.png,datasets/splits/clean/fold_2/non_weapon/img_00014900.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014900__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 39267, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9877790808677673, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9877790808677673, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.4288964867591858, ""perturbation_norm_l0"": 80936, ""perturbation_norm_l2"": 237.85760498046875, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9877790808677673,1.0,True,False,d7b751095f5674dee54190206aed20175fd8901cc2dd9ed4f42d84e5ca7288ec,ea8a3ec49d0573e0fe510fe041193563,e76b60f5bb403ba0d49ffa4c3edadce570e37de8ccc5079233446186ccd85b59,92f42fadd787ac86118f27846adec294,80936,237.85760498046875,1.0,0.4288964867591858,69333,.png,2026-05-05T19:19:24+00:00
img_00014901__sigma_zero__efficientnet_b0,img_00014901,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014901.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014901.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014901__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 42353, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9996414184570312, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9996414184570312, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.3847065269947052, ""perturbation_norm_l0"": 85919, ""perturbation_norm_l2"": 213.39688110351562, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9996414184570312,1.0,True,False,006cc2df2a541e32b231c4a06821b57387c90358c48d631c508daa34dfbb71f8,ebbf0b8d5ad1373b3b39bcfd98a01e6c,3a09b3221609c44c6e30d396c5637a791cc756a6ab2baec543a38c7d1811cae4,8240c86aff2b4a05444d97c93ed5c76b,85919,213.39688110351562,1.0,0.3847065269947052,106940,.png,2026-05-05T19:19:24+00:00
img_00014910__sigma_zero__efficientnet_b0,img_00014910,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014910.png,datasets/splits/clean/fold_2/non_weapon/img_00014910.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014910__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 30104, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9999303817749023, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9999303817749023, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.2187877893447876, ""perturbation_norm_l0"": 47231, ""perturbation_norm_l2"": 161.42132568359375, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9999303817749023,1.0,True,False,651214ffb8aa741a6b130a2c05d0f71d290d48c9d68b921c024202121cd5adde,f21baec3b3fb1c6f75ff351ea476ce86,fb804bb2304ba4f58fab38e4b30aedd9057b0a0c15a2d4ed396de50dce95fa56,515cb2e1257cc5038a113f3da686389c,47231,161.42132568359375,1.0,0.2187877893447876,77641,.png,2026-05-05T19:19:24+00:00
img_00014914__sigma_zero__efficientnet_b0,img_00014914,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014914.png,datasets/splits/clean/fold_2/non_weapon/img_00014914.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014914__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 0.9999996423721313, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 3.240247110625205e-07, ""weapon"": 0.9999996423721313}, ""adversarial_true_label_probability"": 3.240247110625205e-07, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 33292, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9954937696456909, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9954937696456909, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.2894676923751831, ""perturbation_norm_l0"": 57384, ""perturbation_norm_l2"": 191.89256286621094, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9954937696456909,0.9999996423721313,True,False,adad8b77ba37f63c1dc8416db70b490c9691e51bdc29f51392b4af90fd4b0e1d,f55f2d876be5a1ea0c170108a7b50b57,973adb0f3c06ca26dc9065b81e4273b31953f83a6ffab7aa6c5041d2875ab2cc,67f17f0efa92b5483041d54316f801a8,57384,191.89256286621094,1.0,0.2894676923751831,75465,.png,2026-05-05T19:19:24+00:00
img_00014923__sigma_zero__efficientnet_b0,img_00014923,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014923.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014923.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014923__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 1.5414283107572988e-44, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 1.5414283107572988e-44, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 46204, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9889264106750488, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9889264106750488, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.4189871847629547, ""perturbation_norm_l0"": 107524, ""perturbation_norm_l2"": 207.60800170898438, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9889264106750488,1.0,True,False,28887ba94aea6ff9f8908714b01a7c8573c1cb3364644c9fba5400f65124c9e5,f9529fc42977595932590a1309f6f23c,512778a0ee8490a49b9bca0456aa0ca96333d058709cbc9ebdb2a82ed5aaa67d,5afe52365c69408af63a1d26aa7278e0,107524,207.60800170898438,1.0,0.4189871847629547,96661,.png,2026-05-05T19:19:24+00:00
img_00014950__sigma_zero__efficientnet_b0,img_00014950,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014950.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014950.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014950__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 1.875470242436175e-17, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 1.875470242436175e-17, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 50130, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9124678373336792, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9124678373336792, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.45546966791152954, ""perturbation_norm_l0"": 141335, ""perturbation_norm_l2"": 213.56732177734375, ""perturbation_norm_linf"": 0.9921568632125854, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9124678373336792,1.0,True,False,82162e6c3a76e06a658f4c565f165c15bf6092b15b9603df3a3e80a994dc6870,0b887cd7b59304fe185e51027789e1da,5406584bd56c68a14d3d9c9ff7e4b703efd42c464a4bbb9851e0e5512b927407,0a16df0b7ee00e6d94f2c00f4efd6225,141335,213.56732177734375,0.9921568632125854,0.45546966791152954,83192,.png,2026-05-05T19:19:24+00:00
img_00014951__sigma_zero__efficientnet_b0,img_00014951,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014951.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014951.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_2/non_weapon/img_00014951__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 7.806052332304247e-11, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 7.806052332304247e-11, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 49417, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9999253749847412, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9999253749847412, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.4442596435546875, ""perturbation_norm_l0"": 115661, ""perturbation_norm_l2"": 204.95753479003906, ""perturbation_norm_linf"": 0.9725490212440491, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,True,non_weapon,weapon,0.9999253749847412,1.0,True,False,1fbeb3d540d203c732ffd5a4316d3d578b25e809f14be7a58e1ad8d2a9086e10,0c17a64c3649dc907f826598fcd533a6,8c731becbf3c557004fa6bfc91e6c61314000dc2a46988864c27906597a80cee,1d758db746ee4e4c5ca88353281f0379,115661,204.95753479003906,0.9725490212440491,0.4442596435546875,92466,.png,2026-05-05T19:19:24+00:00
