generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,checkpoint_path,checkpoint_sha256,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014585__one_pixel__efficientnet_b0,img_00014585,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014585.png,datasets/splits/clean/fold_2/non_weapon/img_00014585.png,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014585__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9995729327201843, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9995729327201843, ""weapon"": 0.000427098770160228}, ""adversarial_true_label_probability"": 0.9995729327201843, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [259.1284317102089, 293.71028443446977, 93.51742312568868, 7.899465917263626, 148.80018238448508], ""best_rgb"": [94, 8, 149], ""best_x"": 259, ""best_y"": 294, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 882838587, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9995729327201843, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.999618411064148, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.999618411064148, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0016259258845821023, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 273.702392578125, ""perturbation_norm_linf"": 224.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.999618411064148,0.9995729327201843,True,True,45bfa81cd7c871e98242b98f1e8350191f275a8caa02d33b7723f6cefc28526a,4d67f70b8d57e4951b059b58eb2d8782,d7b28af2ca3d58841cccd5956521b1dec9ea2596156c585b592d3c8b232d099b,ecfed5e7a3327b4bd21772aac2e82076,3,273.702392578125,224.0,0.0016259258845821023,130759,.png,2026-05-05T14:53:08+00:00
img_00014594__one_pixel__efficientnet_b0,img_00014594,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014594.png,datasets/splits/clean/fold_2/non_weapon/img_00014594.png,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014594__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9994014501571655, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9994014501571655, ""weapon"": 0.0005985437892377377}, ""adversarial_true_label_probability"": 0.9994014501571655, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [154.12038273797398, 33.26513219399074, 30.79085283667868, 0.1639673447767791, 21.43358281944404], ""best_rgb"": [31, 0, 21], ""best_x"": 154, ""best_y"": 33, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 2263477773, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9994014501571655, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9995700716972351, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9995700716972351, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0015393518842756748, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 384.5893859863281, ""perturbation_norm_linf"": 239.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9995700716972351,0.9994014501571655,True,True,e45f194981dbf5d24fc640f9a9b2e1dbf2a25512951ae13b8aa6a76b16499cc9,50cecc19c3252d398033b20a52a8efaa,9fc3c13508401474732e4bd75ed31f1cd49ed444f2d218d7a8246e98a8566652,371c9e42bd8e1c34e446818ef9fe0a96,3,384.5893859863281,239.0,0.0015393518842756748,71888,.png,2026-05-05T14:53:08+00:00
img_00014600__one_pixel__efficientnet_b0,img_00014600,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014600.png,datasets/splits/clean/fold_2/non_weapon/img_00014600.png,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014600__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9716629385948181, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9716629385948181, ""weapon"": 0.028337040916085243}, ""adversarial_true_label_probability"": 0.9716629385948181, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [160.5582813103483, 151.16220785796256, 108.92864941939843, 33.514894091599075, 44.03617638425028], ""best_rgb"": [109, 34, 44], ""best_x"": 161, ""best_y"": 151, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 2559676099, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9716629385948181, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9786302447319031, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9786302447319031, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.002140740631148219, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 338.64141845703125, ""perturbation_norm_linf"": 221.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9786302447319031,0.9716629385948181,True,True,c5c7c72352a072e1862674aa0adf5eeca44d5e415d2c43cb1bc52c86f05ef3d7,542d236fb8f99cc54e272378d99bd8f4,2b88f633980bd2e08272af36c4bdcc468bde0034a8e44143f9b7bc030ea1c7b9,9648dbbc8fef1a0aa2e200e5c3a8d250,3,338.64141845703125,221.0,0.002140740631148219,3856,.png,2026-05-05T14:53:08+00:00
img_00014607__one_pixel__efficientnet_b0,img_00014607,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014607.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014607.jpeg,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014607__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9854539632797241, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9854539632797241, ""weapon"": 0.014545992016792297}, ""adversarial_true_label_probability"": 0.9854539632797241, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [206.88600917026253, 285.7190081687649, 241.60791478731036, 156.16794542875732, 81.29831480857777], ""best_rgb"": [242, 156, 81], ""best_x"": 207, ""best_y"": 286, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 1671230674, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9854539632797241, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9881894588470459, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9881894588470459, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0008148148190230131, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 157.35946655273438, ""perturbation_norm_linf"": 145.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9881894588470459,0.9854539632797241,True,True,bc9db6e070096c2b9497adf9f305d4eb9757b9a18853a20343c0c616107cdcd8,57364b2959e1c66f13b5411a5163ffd4,31ffb329dfc705a24ed58da4adabccbcb2cb7747c81e3a9c4ccbf4b99d45fd88,1278122e15435ccf7120b06860b75f4a,3,157.35946655273438,145.0,0.0008148148190230131,41428,.png,2026-05-05T14:53:08+00:00
img_00014621__one_pixel__efficientnet_b0,img_00014621,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014621.png,datasets/splits/clean/fold_2/non_weapon/img_00014621.png,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014621__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9999722242355347, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9999722242355347, ""weapon"": 2.7725407562684268e-05}, ""adversarial_true_label_probability"": 0.9999722242355347, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [172.4942215662993, 281.33766679878227, 3.3339591913387494, 32.69666945416796, 58.7454916867751], ""best_rgb"": [3, 33, 59], ""best_x"": 172, ""best_y"": 281, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 1995421452, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9999722242355347, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9999774694442749, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9999774694442749, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0015703703975304961, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 248.94979858398438, ""perturbation_norm_linf"": 174.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9999774694442749,0.9999722242355347,True,True,52ed67724621746080eb5d73f6bde6fcec1a39aab840c15af99cbf0a0e485299,5dd2d87d19c6962fdbb79c5d0dd50707,c15fb1683de2330cca9d732dd00a7a92adb7bc9a556f8c162e28ae336a563949,680d5a4dbe5da511fa60298c3fb7860f,3,248.94979858398438,174.0,0.0015703703975304961,68693,.png,2026-05-05T14:53:08+00:00
img_00014623__one_pixel__efficientnet_b0,img_00014623,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014623.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014623.jpeg,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014623__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9988818764686584, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9988818764686584, ""weapon"": 0.0011180940782651305}, ""adversarial_true_label_probability"": 0.9988818764686584, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [316.85771357405383, 1.2074160340905564, 61.89110862508974, 248.0943719721334, 84.9851035381176], ""best_rgb"": [62, 248, 85], ""best_x"": 317, ""best_y"": 1, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 1798432969, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9988818764686584, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9989798665046692, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9989798665046692, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0012760416138917208, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 267.9291076660156, ""perturbation_norm_linf"": 247.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9989798665046692,0.9988818764686584,True,True,dbe23c301286ed7985ccb24038eacd293f37db0f6be37a0cc6101c1d61ac6085,5ffacd24e87ca3361de1eb5b27ef06c3,40624706a97673d4b81a81209c705bf33e4b3121bc0b02d37e1aca0e694cb2ca,30699f4ee5c4553ab31de8e2bc6a3538,3,267.9291076660156,247.0,0.0012760416138917208,80395,.png,2026-05-05T14:53:08+00:00
img_00014631__one_pixel__efficientnet_b0,img_00014631,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014631.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014631.jpeg,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014631__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9806174635887146, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9806174635887146, ""weapon"": 0.01938246190547943}, ""adversarial_true_label_probability"": 0.9806174635887146, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [13.198761374444729, 270.569295356941, 135.69895280913954, 89.9807308402155, 5.050720246883174], ""best_rgb"": [136, 90, 5], ""best_x"": 13, ""best_y"": 271, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 1545591037, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9806174635887146, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9842670559883118, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9842670559883118, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0019777778070420027, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 322.3135070800781, ""perturbation_norm_linf"": 250.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9842670559883118,0.9806174635887146,True,True,f92c9996c9a1a33087cb5eab152c022fea46c28a8e58b3b75660ef4d268ef020,654f72928f024221a780d6584bcbeadd,9a11e364582dd9df35b1b915f5d2cf0e3e4ea4afd002e9d34a7a2898ab6f5f4d,24075ffda263bdd45b5fb41fcb4fc373,3,322.3135070800781,250.0,0.0019777778070420027,120342,.png,2026-05-05T14:53:08+00:00
img_00014654__one_pixel__efficientnet_b0,img_00014654,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014654.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014654.jpeg,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014654__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9943922162055969, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9943922162055969, ""weapon"": 0.005607754457741976}, ""adversarial_true_label_probability"": 0.9943922162055969, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [197.73187243739685, 180.4861104733988, 73.38468742148706, 170.08405789820134, 240.86086809784874], ""best_rgb"": [73, 170, 241], ""best_x"": 198, ""best_y"": 180, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 1791486655, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9943922162055969, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9948953986167908, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9948953986167908, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.001537037082016468, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 267.6434326171875, ""perturbation_norm_linf"": 218.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9948953986167908,0.9943922162055969,True,True,dd03a6929126ca439f6f7ad7ca6b5fd849bc825b4990298243c4f820c4158982,70e85699157de46a08db3b37e6f98c30,1395656cd7db052d5c8e0fb127358faddcaeb611ef29fe67f25fa25e6c719236,dc35febdab9c6e15609307ebc9ec6b0e,3,267.6434326171875,218.0,0.001537037082016468,91617,.png,2026-05-05T14:53:08+00:00
img_00014656__one_pixel__efficientnet_b0,img_00014656,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014656.png,datasets/splits/clean/fold_2/non_weapon/img_00014656.png,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014656__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.999871015548706, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.999871015548706, ""weapon"": 0.00012897132546640933}, ""adversarial_true_label_probability"": 0.999871015548706, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [535.8836084766991, 241.92213147401952, 1.0819726959154679, 2.634736384848395, 109.75359007632984], ""best_rgb"": [1, 3, 110], ""best_x"": 536, ""best_y"": 242, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 1228408638, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.999871015548706, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.999921441078186, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.999921441078186, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00035319296875968575, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 386.0634765625, ""perturbation_norm_linf"": 254.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.999921441078186,0.999871015548706,True,True,14d966ce8a9541b46dec4e2290bf4b53ff66335a5bab37e88283b58d16917560,711bde86ce91671617c8a961a81b1b19,c949844f37f9235306c161f0c4f29e107ac9bd18cd96341e444f41f0c950b0e4,5b5f9bc9f82af42c168cb98471f08e7c,3,386.0634765625,254.0,0.00035319296875968575,122078,.png,2026-05-05T14:53:08+00:00
img_00014659__one_pixel__efficientnet_b0,img_00014659,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014659.png,datasets/splits/clean/fold_2/non_weapon/img_00014659.png,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014659__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9982234835624695, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9982234835624695, ""weapon"": 0.0017765352968126535}, ""adversarial_true_label_probability"": 0.9982234835624695, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [484.6548420949057, 282.7311780900694, 199.6348294942742, 100.16223793679838, 56.00387211366028], ""best_rgb"": [200, 100, 56], ""best_x"": 485, ""best_y"": 283, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 3722860350, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9982234835624695, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9987587928771973, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9987587928771973, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0006762566044926643, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 258.1685485839844, ""perturbation_norm_linf"": 199.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9987587928771973,0.9982234835624695,True,True,a30648380b7e19777475826e6a3e350d7f53f1ed2f5dbd306e605a335acf9760,73014114113f29f0b88746e2ef96da7b,85eb8d3beed40df4108bff3a5104895648dc7ccfc6adc1f3b6bafafe098f79f6,f32758cd99711aa85e5728115b008f25,3,258.1685485839844,199.0,0.0006762566044926643,63025,.png,2026-05-05T14:53:08+00:00
img_00014663__one_pixel__efficientnet_b0,img_00014663,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014663.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014663.jpeg,attacks/adversarial/one_pixel/efficientnet_b0/fold_2/non_weapon/img_00014663__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9843205213546753, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.9843205213546753, ""weapon"": 0.01567944698035717}, ""adversarial_true_label_probability"": 0.9843205213546753, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [119.71620539101994, 65.3267522666069, 117.01396277029914, 54.62381121302066, 43.18779778991657], ""best_rgb"": [117, 55, 43], ""best_x"": 120, ""best_y"": 65, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 40, ""image_seed"": 4256147053, ""input_size"": 224, ""iterations_used"": 30, ""max_iterations"": 30, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9843205213546753, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9879240393638611, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9879240393638611, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0018629629630595446, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 296.1435546875, ""perturbation_norm_linf"": 198.0, ""polish"": false, ""population_size"": 8, ""queries_used"": 1241, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_2.pt,59fef93da20f0f8b6598e3653485e9feb8ed0e9ded97db52ae6e415175f517e5,False,non_weapon,non_weapon,0.9879240393638611,0.9843205213546753,True,True,7bf79ebd041fcaf70e42a89b2edd3844d58617441040b826d4ba874559df4447,745563020810d8ae38f8e0bc471325d3,b1f13ed55a9bf032e049a216b83ead4313148efca6cf0d349f24d33c28990cd0,c59b4224d71f1d0ba46526595a3fcf85,3,296.1435546875,198.0,0.0018629629630595446,46618,.png,2026-05-05T14:53:08+00:00
