generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,checkpoint_path,checkpoint_sha256,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,attack_iterations,attack_convergence_status,size_bytes,extension,created_at
img_00015190__superdeepfool__efficientnet_b0,img_00015190,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015190.webp,datasets/splits/clean/fold_1/non_weapon/img_00015190.webp,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015190__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5069642663002014, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.4930357336997986, ""weapon"": 0.5069642663002014}, ""adversarial_true_label_probability"": 0.4930357336997986, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 4, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9208042621612549, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9208042621612549, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0007265612948685884, ""perturbation_norm_l0"": 3692, ""perturbation_norm_l2"": 0.5269242525100708, ""perturbation_norm_linf"": 0.02126063033938408, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9208042621612549,0.5069642663002014,True,False,61dd3ca0de6953a1f85ce6558409ab300b7c2d3e059ed5a906b4df3cea824d35,a3ca623fc9f00d32e179c43445beae36,c26dd048a58c009a6fde98275d85e7d4bd84430cc34ca2ba958efc026952f5bc,d2bc6b2bd2623b6228a8c21b67de89d8,3692,0.5269242525100708,0.02126063033938408,0.0007265612948685884,4,converged_boundary_projection_not_preserved,30668,.png,2026-05-06T04:04:44+00:00
img_00015192__superdeepfool__efficientnet_b0,img_00015192,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015192.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015192.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015192__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.578523576259613, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.4214763939380646, ""weapon"": 0.578523576259613}, ""adversarial_true_label_probability"": 0.4214763939380646, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 4, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9980242252349854, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9980242252349854, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0008147279731929302, ""perturbation_norm_l0"": 4835, ""perturbation_norm_l2"": 0.58260178565979, ""perturbation_norm_linf"": 0.026815950870513916, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9980242252349854,0.578523576259613,True,False,e6714a00e83b6b2c3f58fcbec60fe8e6ef1d5d7126f7ca805a9d36efc60af4c1,a4df1fe6c4ca3ecb39292185061e5f75,84ac1c01e77a7f5665b18c58ee496696ba131cd8a6c59b71ef7311d4d951405d,d903d54789ad72422ae64b6e580a8290,4835,0.58260178565979,0.026815950870513916,0.0008147279731929302,4,converged_boundary_projection_not_preserved,41464,.png,2026-05-06T04:04:44+00:00
img_00015199__superdeepfool__efficientnet_b0,img_00015199,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015199.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015199.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015199__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5044934153556824, ""adversarial_prediction"": ""non_weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.5044934153556824, ""weapon"": 0.49550655484199524}, ""adversarial_true_label_probability"": 0.5044934153556824, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": false, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": false, ""convergence_status"": ""deepfool_boundary_not_reached"", ""deepfool_iterations_used"": 50, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9998786449432373, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9998786449432373, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0036171029787510633, ""perturbation_norm_l0"": 47233, ""perturbation_norm_l2"": 2.090402841567993, ""perturbation_norm_linf"": 0.07588562369346619, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 0, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,False,non_weapon,non_weapon,0.9998786449432373,0.5044934153556824,True,True,def7d2b1e1028a6ad607d56118dd1de6bdad49a894289cc54be259ecf2036386,a81f5ae609d94a109467890049ceb4ac,d12ab7261f879a457d9d5df486b02085340fe47c2863c58aeffc7571b391d3a1,e35bc31e546187fe8cda1cdee423fdca,47233,2.090402841567993,0.07588562369346619,0.0036171029787510633,50,deepfool_boundary_not_reached,59884,.png,2026-05-06T04:04:44+00:00
img_00015218__superdeepfool__efficientnet_b0,img_00015218,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015218.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015218.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015218__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5065000057220459, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.49349990487098694, ""weapon"": 0.5065000057220459}, ""adversarial_true_label_probability"": 0.49349990487098694, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 2, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9280392527580261, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9280392527580261, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0005608737701550126, ""perturbation_norm_l0"": 1652, ""perturbation_norm_l2"": 0.3983026146888733, ""perturbation_norm_linf"": 0.02622920274734497, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9280392527580261,0.5065000057220459,True,False,d3deb6ed4e502cc0eb1d144187f80f6de99cef29ed815935d59d1e8b4f8ed6b5,b74383a77cbef94d861a3f205e539331,860a65e297b72b0962baf3031a4a7a4dc3f501a3c6c83fa13f3f3d95dac0b192,0f6e4e4291911ca9d9d278e51aaf9f5f,1652,0.3983026146888733,0.02622920274734497,0.0005608737701550126,2,converged_boundary_projection_not_preserved,94034,.png,2026-05-06T04:04:44+00:00
img_00015220__superdeepfool__efficientnet_b0,img_00015220,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015220.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015220.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015220__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5000009536743164, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.499999076128006, ""weapon"": 0.5000009536743164}, ""adversarial_true_label_probability"": 0.499999076128006, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 3, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9139664769172668, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9139664769172668, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00014273104898165911, ""perturbation_norm_l0"": 152, ""perturbation_norm_l2"": 0.12635548412799835, ""perturbation_norm_linf"": 0.014783725142478943, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9139664769172668,0.5000009536743164,True,False,2f8667987454b12233a80f0baabd48f223cc5269203809ab81c60f9c03fbd5ce,b8ee8448785d123667f8abce6b223daf,43d6426e20502edd340cde89cd6d7259ab2f720a2d9e8ef8c8a784c9f234ac8b,210f0de5228a99399894fd263eefae05,152,0.12635548412799835,0.014783725142478943,0.00014273104898165911,3,converged_boundary_projection_not_preserved,63880,.png,2026-05-06T04:04:44+00:00
img_00015221__superdeepfool__efficientnet_b0,img_00015221,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015221.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015221.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015221__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5148825645446777, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.48511746525764465, ""weapon"": 0.5148825645446777}, ""adversarial_true_label_probability"": 0.48511746525764465, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 3, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9935099482536316, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9935099482536316, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0008900333778001368, ""perturbation_norm_l0"": 2909, ""perturbation_norm_l2"": 0.5229489207267761, ""perturbation_norm_linf"": 0.022371232509613037, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9935099482536316,0.5148825645446777,True,False,f41209914169ce9438641c544cbee1d838821020e34a367326fa627ced62c2a5,b911b9177fb66900f43d225855e03aa6,5a6f61c81a120465d71b3e8a99ac6319c278bef11b00d2eb6d5f046b82ab9770,8bcde561ccf91d31864e9a0611f6913b,2909,0.5229489207267761,0.022371232509613037,0.0008900333778001368,3,converged_boundary_projection_not_preserved,75605,.png,2026-05-06T04:04:44+00:00
img_00015264__superdeepfool__efficientnet_b0,img_00015264,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015264.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015264.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015264__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5177566409111023, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.4822433888912201, ""weapon"": 0.5177566409111023}, ""adversarial_true_label_probability"": 0.4822433888912201, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 2, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9172177910804749, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9172177910804749, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0002935033990070224, ""perturbation_norm_l0"": 25, ""perturbation_norm_l2"": 0.1701083779335022, ""perturbation_norm_linf"": 0.006106436252593994, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9172177910804749,0.5177566409111023,True,False,e9dd107dd36c2e048c4284692d380018db4357a822ccf36a3c9e222d92cd39e6,d2c88d468eb8b2598b0e74d72b9021fc,27a5f7894c735358014ccc417398c6b610bee6967746a8ca61453136895a36b2,58086261f58f2b61f2fdfaae70b40adf,25,0.1701083779335022,0.006106436252593994,0.0002935033990070224,2,converged_boundary_projection_not_preserved,76721,.png,2026-05-06T04:04:44+00:00
img_00015270__superdeepfool__efficientnet_b0,img_00015270,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015270.png,datasets/splits/clean/fold_1/non_weapon/img_00015270.png,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015270__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.769079864025116, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.23092009127140045, ""weapon"": 0.769079864025116}, ""adversarial_true_label_probability"": 0.23092009127140045, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 7, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9991108775138855, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9991108775138855, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.001700111199170351, ""perturbation_norm_l0"": 13451, ""perturbation_norm_l2"": 0.9313238263130188, ""perturbation_norm_linf"": 0.03226065635681152, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9991108775138855,0.769079864025116,True,False,13c1928a8e948193462c9826c38908ad3932874c9adc82e477af74731505a0c4,d88c75facd545027c0d45893b7dc77cd,49a0b42568466c5e4cd43c5c3f97cb27fb5959ae8fc5ee306b5c5c9454673fd1,d3b07056fc665a2ee9ed62f75ab03753,13451,0.9313238263130188,0.03226065635681152,0.001700111199170351,7,converged_boundary_projection_not_preserved,87735,.png,2026-05-06T04:04:44+00:00
img_00015273__superdeepfool__efficientnet_b0,img_00015273,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015273.png,datasets/splits/clean/fold_1/non_weapon/img_00015273.png,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015273__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5207434296607971, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.4792565405368805, ""weapon"": 0.5207434296607971}, ""adversarial_true_label_probability"": 0.4792565405368805, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 5, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9988688826560974, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9988688826560974, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.001792962197214365, ""perturbation_norm_l0"": 15197, ""perturbation_norm_l2"": 0.9817976355552673, ""perturbation_norm_linf"": 0.02694690227508545, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9988688826560974,0.5207434296607971,True,False,3bfa76f4f5f7bf007be107fc46f4005c7f2c29d81ec79eace9923be8e49e127a,daa284d44a663db05f8770cdeb662654,4108aff983d4850c167a11b2f9e4051ccdefa528efda91d9d5b52055eee2dade,c625c85145424ff6c3afe5dd7586b1a8,15197,0.9817976355552673,0.02694690227508545,0.001792962197214365,5,converged_boundary_projection_not_preserved,82584,.png,2026-05-06T04:04:44+00:00
img_00015286__superdeepfool__efficientnet_b0,img_00015286,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015286.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015286.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015286__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5003156661987305, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.49968430399894714, ""weapon"": 0.5003156661987305}, ""adversarial_true_label_probability"": 0.49968430399894714, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 4, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.9964775443077087, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9964775443077087, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.001058660913258791, ""perturbation_norm_l0"": 4321, ""perturbation_norm_l2"": 0.5973532199859619, ""perturbation_norm_linf"": 0.015822649002075195, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.9964775443077087,0.5003156661987305,True,False,ffd03d372ab43c022b757e06652935315d013fd9f8edf167dc138a8aac1f035f,e6169bbeecd750aeeea41387bbaf31d7,b3eb56b39c876482f3684f39a67aaf7d48947941986c52f53602b7d0bb6ef6a2,acdefcaec84b3200a63e32300bfde040,4321,0.5973532199859619,0.015822649002075195,0.001058660913258791,4,converged_boundary_projection_not_preserved,56468,.png,2026-05-06T04:04:44+00:00
img_00015288__superdeepfool__efficientnet_b0,img_00015288,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00015288.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015288.jpeg,attacks/adversarial/superdeepfool/efficientnet_b0/fold_1/non_weapon/img_00015288__superdeepfool__efficientnet_b0.png,adversarial,superdeepfool,"{""adversarial_confidence"": 0.5094078183174133, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.49059218168258667, ""weapon"": 0.5094078183174133}, ""adversarial_true_label_probability"": 0.49059218168258667, ""attack_family"": ""adversarial"", ""attack_name"": ""superdeepfool"", ""attack_success"": true, ""attack_type"": ""superdeepfool_reference_style"", ""attack_variant"": ""SDF(infinity,1)"", ""candidate_classes"": null, ""converged"": true, ""convergence_status"": ""converged_boundary_projection_not_preserved"", ""deepfool_iterations_used"": 4, ""input_size"": 224, ""max_deepfool_iterations"": 50, ""max_outer_iterations"": 20, ""metric_space"": ""pixel_[0,1]"", ""model_dependency"": ""white_box_checkpoint"", ""numerical_eps"": 1e-12, ""original_confidence"": 0.994155764579773, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.994155764579773, ""outer_iterations_used"": 1, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0018925360636785626, ""perturbation_norm_l0"": 17486, ""perturbation_norm_l2"": 1.1472715139389038, ""perturbation_norm_linf"": 0.04544234275817871, ""pixel_change_threshold"": 0.00392156862745098, ""projection_iterations_used"": 1, ""projection_preserved_adversarial"": false, ""projection_steps"": 1, ""reference_basis"": ""paper_based_internal_implementation"", ""target_model"": ""efficientnet_b0""}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_1.pt,46d1fd9ccfebf39a370169d94cd374212a8ca7cb24a6502cc9adf283b1191ff6,True,non_weapon,weapon,0.994155764579773,0.5094078183174133,True,False,c407544ffc3321f3141cc65bbcef4b3f54a65a39a9d36274c881efb3b7c65986,e70c2a71353fc19c5884e4d96c33424d,26c8c90316ae9c6e01a2afd4056e07a0ffc2a9b46284de40418b0cf414ffcfc6,a460a90e7bdad590e5467bf5dde06051,17486,1.1472715139389038,0.04544234275817871,0.0018925360636785626,4,converged_boundary_projection_not_preserved,97632,.png,2026-05-06T04:04:44+00:00
